ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3925	"ENSMUSG00000052921"	"Arhgef15"	chr11	-	68837809	68838222	68837809	68837962	68838061	68838222	3925	4,1,6,0	38,50,84,16	1,4,0,1	54,178,48,37	247	149	0.0647289008612	0.625419255667	0.06,0.012,0.041,0.0	0.011,0.013,0.0,0.016	0.018
3926	"ENSMUSG00000029632"	"Ndufa4"	chr6	-	11905200	11906107	11905200	11905261	11906018	11906107	3926	44,86,114,116	10151,13354,16502,15822	106,276,102,86	17430,47160,13273,12546	298	149	1	1.0	0.002,0.003,0.003,0.004	0.003,0.003,0.004,0.003	-0.0
3927	"ENSMUSG00000002012"	"Pnck"	chrX	-	72700836	72701119	72700836	72700949	72701043	72701119	3927	2,1,3,0	15,43,32,31	2,3,3,1	32,163,21,35	242	149	0.794713368222	1.0	0.076,0.014,0.055,0.0	0.037,0.011,0.081,0.017	-0.0
3929	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127400246	127400788	127400246	127400418	127400563	127400788	3929	0,1,0,1	0,1,0,0	2,2,4,0	1,0,0,0	293	149	1	1.0	NA,0.337,NA,1.0	0.504,1.0,1.0,NA	-0.166
3930	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127400246	127400788	127400246	127400418	127400632	127400788	3930	0,1,0,1	21,53,47,14	2,2,4,0	36,208,44,41	298	149	1	1.0	0.0,0.009,0.0,0.034	0.027,0.005,0.043,0.0	-0.008
3932	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127401005	127401285	127401005	127401114	127401185	127401285	3932	3,3,8,2	42,52,52,53	9,18,12,4	79,190,44,42	219	149	0.0713359108861	0.661898050032	0.046,0.038,0.095,0.025	0.072,0.061,0.157,0.061	-0.037
3933	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127401407	127402974	127401407	127401570	127401957	127402974	3933	0,0,0,0	32,35,66,30	0,0,1,0	55,221,27,37	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.018,0.0	-0.004
3937	"ENSMUSG00000028948"	"Nol9"	chr4	+	152130151	152131101	152130151	152130287	152131003	152131101	3937	0,1,1,1	0,2,0,0	3,2,0,0	1,5,1,0	298	149	1	1.0	NA,0.2,1.0,1.0	0.6,0.167,0.0,NA	0.478
3940	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129792747	129793930	129792747	129792827	129793790	129793930	3940	3,19,11,15	65,125,145,132	12,82,14,19	165,407,109,98	298	149	0.0149107585348	0.289775290648	0.023,0.071,0.037,0.054	0.035,0.092,0.06,0.088	-0.023
3941	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129792747	129793930	129792747	129792922	129793790	129793930	3941	0,0,1,3	9,10,9,9	2,7,1,2	20,20,4,13	298	149	0.0143824523663	0.289775290648	0.0,0.0,0.053,0.143	0.048,0.149,0.111,0.071	-0.046
3942	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129792747	129793930	129792747	129792974	129793790	129793930	3942	0,0,1,3	27,33,35,42	2,7,1,2	49,117,36,41	298	149	0.204969435069	1.0	0.0,0.0,0.014,0.034	0.02,0.029,0.014,0.024	-0.01
3943	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129792747	129793930	129792747	129792976	129793790	129793930	3943	0,0,1,3	1,2,0,5	2,7,1,2	6,6,0,5	298	149	0.0527329713174	0.557660888843	0.0,0.0,1.0,0.231	0.143,0.368,1.0,0.167	-0.112
3944	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129792747	129793930	129792747	129793005	129793790	129793930	3944	0,0,1,3	1,3,2,8	2,7,1,2	2,25,8,6	298	149	0.0665225914803	0.629456390204	0.0,0.0,0.2,0.158	0.333,0.123,0.059,0.143	-0.075
3947	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141011933	141012666	141011933	141012052	141012526	141012666	3947	4,2,1,0	0,0,1,0	6,17,6,1	0,0,0,0	298	149	1	1.0	1.0,1.0,0.333,NA	1.0,1.0,1.0,1.0	-0.222
3948	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141011933	141012666	141011933	141012052	141012575	141012666	3948	5,2,2,0	71,68,55,44	7,29,8,1	79,299,37,66	298	149	0.00100979513797	0.066233381095	0.034,0.014,0.018,0.0	0.042,0.046,0.098,0.008	-0.032
3949	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141011933	141012666	141011933	141012071	141012575	141012666	3949	4,2,1,0	0,0,2,0	2,16,4,0	2,2,0,1	298	149	1	1.0	1.0,1.0,0.2,NA	0.333,0.8,1.0,0.0	0.2
3951	"ENSMUSG00000029283"	"Cdc7"	chr5	+	107122466	107123526	107122466	107122562	107123350	107123526	3951	0,0,0,0	1,0,0,2	0,0,0,1	3,2,0,0	298	149	1	1.0	0.0,NA,NA,0.0	0.0,0.0,NA,1.0	-0.333
3952	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57044565	57044869	57044565	57044658	57044752	57044869	3952	1,0,1,2	30,62,54,53	4,4,0,0	93,173,31,42	242	149	1	1.0	0.02,0.0,0.011,0.023	0.026,0.014,0.0,0.0	0.003
3953	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57046783	57047248	57046783	57046992	57047153	57047248	3953	1,1,11,7	49,68,63,20	0,9,0,2	55,231,33,50	298	149	0.00142963616775	0.0750169087296	0.01,0.007,0.08,0.149	0.0,0.019,0.0,0.02	0.052
3954	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57048847	57049199	57048847	57048996	57049089	57049199	3954	0,1,0,0	51,85,66,27	0,3,0,1	67,232,74,61	241	149	1	1.0	0.0,0.007,0.0,0.0	0.0,0.008,0.0,0.01	-0.003
3963	"ENSMUSG00000092607"	"Scnm1"	chr3	-	95040510	95040939	95040510	95040599	95040868	95040939	3963	1,14,18,14	91,100,138,75	20,44,5,14	132,389,105,133	298	149	0.919351929821	1.0	0.005,0.065,0.061,0.085	0.07,0.054,0.023,0.05	0.005
3966	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66456308	66456025	66456094	66456207	66456308	3966	0,2,1,1	1,5,4,0	0,0,0,0	2,9,2,0	261	149	1	1.0	0.0,0.186,0.125,1.0	0.0,0.0,0.0,NA	0.328
3967	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66456025	66457047	66456025	66456308	66456962	66457047	3967	0,0,2,0	2,3,2,1	0,2,0,1	2,13,2,2	298	149	1	1.0	0.0,0.0,0.333,0.0	0.0,0.071,0.0,0.2	0.015
3968	"ENSMUSG00000002393"	"Nr2f6"	chr8	-	71828146	71828434	71828146	71828212	71828392	71828434	3968	0,3,1,0	4,1,0,0	0,1,0,0	0,0,6,3	298	149	1	1.0	0.0,0.6,1.0,NA	NA,1.0,0.0,0.0	0.2
3970	"ENSMUSG00000004947"	"Dtx2"	chr5	+	136055323	136057426	136055323	136055461	136057352	136057426	3970	0,1,0,1	8,7,4,2	0,2,0,0	7,5,4,5	298	149	1	1.0	0.0,0.067,0.0,0.2	0.0,0.167,0.0,0.0	0.025
3972	"ENSMUSG00000021276"	"Cinp"	chr12	-	110845129	110846248	110845129	110845473	110846118	110846248	3972	0,2,0,0	1,0,3,1	0,0,0,0	0,8,1,4	298	149	1	1.0	0.0,1.0,0.0,0.0	NA,0.0,0.0,0.0	0.25
3975	"ENSMUSG00000079110"	"Capn3"	chr2	+	120332867	120333074	120332867	120332925	120333009	120333074	3975	0,0,0,0	7,9,18,11	0,0,1,0	13,45,8,10	232	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.074,0.0	-0.018
3977	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8010086	8010918	8010086	8010186	8010811	8010918	3977	5,39,46,35	349,560,676,565	34,84,23,16	502,2348,407,456	298	149	0.0951205998019	0.769946191497	0.007,0.034,0.033,0.03	0.033,0.018,0.027,0.017	0.002
3978	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69485029	69487071	69485029	69485086	69486331	69487071	3978	9,14,22,12	1,7,2,1	22,58,17,13	3,10,0,8	298	149	0.813923438983	1.0	0.818,0.5,0.846,0.857	0.786,0.744,1.0,0.448	0.011
3979	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69485029	69487071	69485029	69485086	69486842	69487071	3979	9,14,22,12	5,7,9,1	22,58,17,13	6,33,2,9	298	149	0.887394990144	1.0	0.474,0.5,0.55,0.857	0.647,0.468,0.81,0.419	0.009
3983	"ENSMUSG00000033918"	"Parl"	chr16	-	20104514	20105819	20104514	20104585	20105669	20105819	3983	0,0,1,3	117,169,186,166	5,4,1,1	241,551,105,134	298	149	1	1.0	0.0,0.0,0.003,0.009	0.01,0.004,0.005,0.004	-0.003
3984	"ENSMUSG00000020134"	"Peli1"	chr11	+	21090563	21092657	21090563	21090693	21092555	21092657	3984	0,0,1,1	13,35,60,34	0,0,1,0	47,132,52,37	298	149	1	1.0	0.0,0.0,0.008,0.014	0.0,0.0,0.01,0.0	0.003
3987	"ENSMUSG00000116953"	"9030025P20Rik"	chr17	+	15206035	15207094	15206035	15206172	15206979	15207094	3987	1,1,1,0	0,0,0,3	0,1,1,0	0,4,0,0	298	149	1	1.0	1.0,1.0,1.0,0.0	NA,0.111,1.0,NA	0.195
3988	"ENSMUSG00000038225"	"Primpol"	chr8	-	47045627	47046738	47045627	47045790	47046504	47046738	3988	0,0,0,0	2,0,3,2	0,3,0,0	5,4,0,9	298	149	1	1.0	0.0,NA,0.0,0.0	0.0,0.273,NA,0.0	-0.091
3989	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144132949	144133276	144132949	144133069	144133169	144133276	3989	2,1,0,1	44,59,60,18	0,8,0,1	57,217,36,58	248	149	1	1.0	0.027,0.01,0.0,0.032	0.0,0.022,0.0,0.01	0.009
3990	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144150873	144151237	144150873	144150974	144151062	144151237	3990	0,2,0,0	25,39,34,21	0,0,0,1	59,186,38,39	236	149	1	1.0	0.0,0.031,0.0,0.0	0.0,0.0,0.0,0.016	0.004
3991	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144153720	144154226	144153720	144153843	144154043	144154226	3991	0,0,0,0	26,66,61,45	0,1,0,0	55,167,39,54	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.003,0.0,0.0	-0.001
3993	"ENSMUSG00000030516"	"Tjp1"	chr7	-	64962302	64963172	64962302	64962544	64962669	64963172	3993	0,0,1,3	2,16,8,12	0,3,1,1	18,44,6,12	273	149	1	1.0	0.0,0.0,0.064,0.12	0.0,0.036,0.083,0.044	0.005
3994	"ENSMUSG00000027433"	"Xrn2"	chr2	+	146871646	146871896	146871646	146871704	146871788	146871896	3994	2,6,2,5	58,74,122,98	7,36,6,2	121,343,71,111	232	149	0.0145621784035	0.289775290648	0.022,0.049,0.01,0.032	0.036,0.063,0.051,0.011	-0.012
3995	"ENSMUSG00000039308"	"Ndst2"	chr14	-	20774528	20774888	20774528	20774631	20774778	20774888	3995	1,7,7,9	22,25,42,41	7,10,4,2	37,81,24,14	295	149	0.56410461973	1.0	0.022,0.124,0.078,0.1	0.087,0.059,0.078,0.067	0.008
3996	"ENSMUSG00000039308"	"Ndst2"	chr14	-	20774528	20774888	20774528	20774631	20774815	20774888	3996	6,17,21,29	0,1,4,0	15,43,14,4	1,9,2,3	298	149	0.00995412179038	0.231674157154	1.0,0.895,0.724,1.0	0.882,0.705,0.778,0.4	0.213
3997	"ENSMUSG00000026126"	"Ptpn18"	chr1	+	34502187	34502445	34502187	34502264	34502349	34502445	3997	0,2,1,0	1,3,4,0	0,3,0,0	1,2,0,2	233	149	1	1.0	0.0,0.299,0.138,NA	0.0,0.49,NA,0.0	-0.018
3998	"ENSMUSG00000004561"	"Mettl17"	chr14	+	52122607	52122979	52122607	52122761	52122844	52122979	3998	0,2,0,1	44,53,44,15	0,0,0,0	51,157,36,45	231	149	1	1.0	0.0,0.024,0.0,0.041	0.0,0.0,0.0,0.0	0.016
3999	"ENSMUSG00000004561"	"Mettl17"	chr14	+	52122607	52122979	52122607	52122761	52122860	52122979	3999	5,6,7,3	1,3,1,0	5,8,3,3	3,7,0,0	247	149	0.241621916605	1.0	0.751,0.547,0.809,1.0	0.501,0.408,1.0,1.0	0.05
4000	"ENSMUSG00000004561"	"Mettl17"	chr14	+	52126198	52127092	52126198	52126293	52126984	52127092	4000	7,5,15,3	3,5,4,2	9,28,5,15	8,2,3,1	298	149	0.232861152324	1.0	0.538,0.333,0.652,0.429	0.36,0.875,0.455,0.882	-0.155
4001	"ENSMUSG00000034807"	"Colgalt1"	chr8	+	72074407	72075474	72074407	72074540	72075346	72075474	4001	6,6,8,2	60,144,153,74	3,33,7,6	118,410,82,113	298	149	0.215987308917	1.0	0.048,0.02,0.025,0.013	0.013,0.039,0.041,0.026	-0.003
4003	"ENSMUSG00000021500"	"Ddx46"	chr13	+	55806832	55808612	55806832	55806911	55808529	55808612	4003	7,27,17,20	33,59,102,74	21,76,9,32	104,237,57,70	298	149	0.592856778244	1.0	0.096,0.186,0.077,0.119	0.092,0.138,0.073,0.186	-0.003
4004	"ENSMUSG00000024683"	"Mrpl16"	chr19	+	11748165	11750387	11748165	11748231	11750238	11750387	4004	0,0,1,0	197,383,315,192	0,0,0,0	310,1109,231,306	298	149	1	1.0	0.0,0.0,0.002,0.0	0.0,0.0,0.0,0.0	0.001
4007	"ENSMUSG00000030741"	"Spns1"	chr7	-	125972941	125974375	125972941	125973008	125974238	125974375	4007	3,2,8,0	0,0,1,0	3,7,2,0	0,1,0,0	298	149	1	1.0	1.0,1.0,0.8,NA	1.0,0.778,1.0,NA	0.007
4008	"ENSMUSG00000019978"	"Epb41l2"	chr10	+	25377721	25378000	25377721	25377809	25377903	25378000	4008	12,18,20,20	3,2,7,5	42,94,10,21	2,5,0,7	242	149	0.0275974103994	0.396249385138	0.711,0.847,0.638,0.711	0.928,0.92,1.0,0.649	-0.148
4010	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56679990	56680394	56679990	56680018	56680298	56680394	4010	0,0,2,0	44,64,89,104	1,4,2,1	82,281,74,70	298	149	1	1.0	0.0,0.0,0.011,0.0	0.006,0.007,0.013,0.007	-0.006
4011	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56679990	56680394	56679990	56680018	56680302	56680394	4011	1,0,2,0	1,1,5,6	1,4,2,2	5,20,0,1	298	149	0.0155654968033	0.299480158495	0.333,0.0,0.167,0.0	0.091,0.091,1.0,0.5	-0.295
4012	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	4012	0,0,1,3	5,7,9,5	0,0,0,1	18,36,7,12	294	149	0.731059156133	1.0	0.0,0.0,0.053,0.233	0.0,0.0,0.0,0.041	0.061
4016	"ENSMUSG00000036810"	"Cnep1r1"	chr8	+	88856322	88857029	88856322	88856432	88856974	88857029	4016	4,0,1,1	66,108,173,159	1,3,0,2	150,460,120,156	298	149	1	1.0	0.029,0.0,0.003,0.003	0.003,0.003,0.0,0.006	0.006
4019	"ENSMUSG00000006024"	"Napa"	chr7	+	15847274	15847485	15847274	15847330	15847400	15847485	4019	13,9,23,12	219,336,401,264	27,80,21,19	377,947,255,318	218	149	0.00268143750329	0.112154038181	0.039,0.018,0.038,0.03	0.047,0.055,0.053,0.039	-0.017
4020	"ENSMUSG00000029034"	"Ints11"	chr4	+	155970021	155970613	155970021	155970160	155970548	155970613	4020	1,2,5,0	18,34,41,24	3,8,0,0	41,114,32,35	298	149	0.819941577952	1.0	0.027,0.029,0.057,0.0	0.035,0.034,0.0,0.0	0.011
4021	"ENSMUSG00000029034"	"Ints11"	chr4	+	155972504	155972783	155972504	155972566	155972640	155972783	4021	0,0,0,0	28,25,47,23	0,1,0,0	37,91,30,31	222	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.007,0.0,0.0	-0.002
4022	"ENSMUSG00000067713"	"Prkag1"	chr15	-	98713063	98713240	98713063	98713118	98713194	98713240	4022	5,22,21,14	245,277,386,343	13,65,11,2	389,1041,235,215	224	149	0.79768019657	1.0	0.013,0.05,0.035,0.026	0.022,0.04,0.03,0.006	0.006
4024	"ENSMUSG00000022332"	"Khdrbs3"	chr15	+	68964749	68966365	68964749	68964898	68966308	68966365	4024	1,0,0,0	1,4,4,9	0,2,0,1	12,15,4,1	298	149	1	1.0	0.333,0.0,0.0,0.0	0.0,0.063,0.0,0.333	-0.016
4027	"ENSMUSG00000037300"	"Ttc13"	chr8	-	125400186	125400474	125400186	125400266	125400395	125400474	4027	0,7,10,3	21,38,35,36	0,9,3,1	47,131,21,42	277	149	0.00603882202708	0.17604081182	0.0,0.09,0.133,0.043	0.0,0.036,0.071,0.013	0.037
4028	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43058666	43059980	43058666	43058945	43059932	43059980	4028	1,0,0,0	0,1,0,2	2,0,0,0	0,0,0,0	298	149	1	1.0	1.0,0.0,NA,0.0	1.0,NA,NA,NA	-0.667
4029	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43058666	43060885	43058666	43060630	43060837	43060885	4029	0,0,0,1	0,0,1,0	0,0,0,0	1,0,0,0	298	149	1	1.0	NA,NA,0.0,1.0	0.0,NA,NA,NA	0.5
4032	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33757041	33757384	33757041	33757147	33757237	33757384	4032	6,3,14,10	2,10,7,0	10,28,22,3	6,26,8,14	238	149	0.26242176211	1.0	0.653,0.158,0.556,1.0	0.511,0.403,0.633,0.118	0.175
4033	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33768453	33769644	33768453	33768583	33769439	33769644	4033	1,1,6,0	12,19,33,4	3,3,0,4	23,110,34,19	298	149	0.386112146384	1.0	0.04,0.026,0.083,0.0	0.061,0.013,0.0,0.095	-0.005
4034	"ENSMUSG00000022475"	"Hdac7"	chr15	-	97698575	97700006	97698575	97698683	97699956	97700006	4034	2,12,9,7	22,37,63,15	8,65,10,4	36,168,34,49	298	149	0.248581967127	1.0	0.043,0.14,0.067,0.189	0.1,0.162,0.128,0.039	0.003
4035	"ENSMUSG00000020818"	"Mfsd11"	chr11	+	116754731	116756782	116754731	116754772	116756716	116756782	4035	3,7,15,11	50,76,82,67	13,41,9,9	88,258,67,60	298	149	0.385982478752	1.0	0.029,0.044,0.084,0.076	0.069,0.074,0.063,0.07	-0.011
4036	"ENSMUSG00000031787"	"Katnb1"	chr8	+	95822516	95823034	95822516	95822647	95822983	95823034	4036	0,4,0,1	11,21,15,6	2,5,2,1	13,72,8,35	298	149	0.437046788093	1.0	0.0,0.087,0.0,0.077	0.071,0.034,0.111,0.014	-0.017
4037	"ENSMUSG00000031787"	"Katnb1"	chr8	+	95824582	95824808	95824582	95824659	95824733	95824808	4037	0,1,0,0	21,22,20,24	0,8,1,3	27,86,25,22	222	149	0.00588767470446	0.173386012215	0.0,0.03,0.0,0.0	0.0,0.059,0.026,0.084	-0.035
4039	"ENSMUSG00000073838"	"Tufm"	chr7	+	126088723	126089083	126088723	126088875	126088963	126089083	4039	2,4,5,6	671,843,886,542	0,6,2,2	968,2728,659,741	236	149	1	1.0	0.002,0.003,0.004,0.007	0.0,0.001,0.002,0.002	0.003
4040	"ENSMUSG00000059183"	"Mtfmt"	chr9	+	65347627	65348970	65347627	65347730	65348894	65348970	4040	0,0,4,3	9,18,36,27	2,24,4,0	28,81,16,24	298	149	0.00390778477311	0.135877913918	0.0,0.0,0.053,0.053	0.034,0.129,0.111,0.0	-0.042
4041	"ENSMUSG00000084957"	"Bbip1"	chr19	-	53920560	53922001	53920560	53920636	53921921	53922001	4041	6,8,12,8	4,14,6,5	8,44,10,11	3,16,2,1	298	149	0.00697762552518	0.189975728921	0.429,0.222,0.5,0.444	0.571,0.579,0.714,0.846	-0.279
4042	"ENSMUSG00000023977"	"Ubr2"	chr17	-	47291245	47292368	47291245	47291344	47292279	47292368	4042	0,5,6,6	8,91,120,89	20,30,4,9	110,340,63,111	298	149	0.00734150008269	0.192614265806	0.0,0.027,0.024,0.033	0.083,0.042,0.031,0.039	-0.028
4044	"ENSMUSG00000020776"	"Fbf1"	chr11	-	116038729	116039054	116038729	116038869	116038946	116039054	4044	0,2,1,1	6,9,14,4	0,6,2,7	15,50,4,9	225	149	0.0162577058678	0.29954010498	0.0,0.128,0.045,0.142	0.0,0.074,0.249,0.34	-0.087
4049	"ENSMUSG00000036062"	"Phf24"	chr4	+	42933615	42933997	42933615	42933667	42933778	42933997	4049	0,2,4,3	0,2,4,1	0,16,1,1	4,21,0,2	259	149	1	1.0	NA,0.365,0.365,0.633	0.0,0.305,1.0,0.223	0.072
4050	"ENSMUSG00000030780"	"Rusf1"	chr7	-	127873804	127875315	127873804	127873875	127875257	127875315	4050	1,5,3,1	9,17,22,18	6,5,3,2	20,46,5,21	298	149	0.563993573773	1.0	0.053,0.128,0.064,0.027	0.13,0.052,0.231,0.045	-0.046
4052	"ENSMUSG00000030780"	"Rusf1"	chr7	-	127875257	127875584	127875257	127875315	127875399	127875584	4052	0,0,0,0	15,18,12,6	0,0,1,0	13,55,2,14	232	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.243,0.0	-0.061
4053	"ENSMUSG00000030780"	"Rusf1"	chr7	-	127875399	127875737	127875399	127875584	127875666	127875737	4053	0,1,0,0	11,18,26,11	3,3,1,0	14,68,19,16	230	149	0.48305578532	1.0	0.0,0.035,0.0,0.0	0.122,0.028,0.033,0.0	-0.037
4055	"ENSMUSG00000025484"	"Bet1l"	chr7	-	140434677	140435078	140434677	140434734	140434986	140435078	4055	0,5,1,5	31,70,63,39	1,2,2,2	69,214,41,48	298	149	0.235862100279	1.0	0.0,0.034,0.008,0.06	0.007,0.005,0.024,0.02	0.011
4056	"ENSMUSG00000025484"	"Bet1l"	chr7	-	140434677	140435078	140434677	140434850	140434986	140435078	4056	0,3,0,1	0,0,1,0	0,0,0,0	2,3,0,0	284	149	1	1.0	NA,1.0,0.0,1.0	0.0,0.0,NA,NA	0.667
4057	"ENSMUSG00000014504"	"Srp19"	chr18	+	34464802	34467417	34464802	34464878	34467345	34467417	4057	3,14,8,4	45,92,78,74	3,25,8,8	96,231,77,76	298	149	0.864097034474	1.0	0.032,0.071,0.049,0.026	0.015,0.051,0.049,0.05	0.003
4060	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156321799	156322185	156321799	156321974	156322056	156322185	4060	0,1,0,0	36,75,84,54	2,2,0,1	83,276,57,99	230	149	1	1.0	0.0,0.009,0.0,0.0	0.015,0.005,0.0,0.007	-0.005
4061	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156327022	156328080	156327022	156327134	156327966	156328080	4061	4,1,2,2	76,84,101,68	4,3,1,2	138,310,46,88	298	149	1	1.0	0.026,0.006,0.01,0.014	0.014,0.005,0.011,0.011	0.004
4063	"ENSMUSG00000024792"	"Zfpl1"	chr19	-	6132210	6132501	6132210	6132357	6132428	6132501	4063	0,0,2,4	46,49,56,26	0,4,1,0	65,147,30,51	219	149	0.726431080434	1.0	0.0,0.0,0.024,0.095	0.0,0.018,0.022,0.0	0.02
4064	"ENSMUSG00000027710"	"Acad9"	chr3	+	36128498	36129492	36128498	36128605	36129391	36129492	4064	3,8,11,3	71,181,165,80	16,48,4,15	179,586,132,171	298	149	0.0317266929988	0.429628434806	0.021,0.022,0.032,0.018	0.043,0.039,0.015,0.042	-0.011
4065	"ENSMUSG00000027710"	"Acad9"	chr3	+	36141908	36142763	36141908	36141948	36142636	36142763	4065	1,0,2,1	107,150,142,104	1,6,2,0	167,547,121,155	298	149	1	1.0	0.005,0.0,0.007,0.005	0.003,0.005,0.008,0.0	0.0
4069	"ENSMUSG00000023456"	"Tpi1"	chr6	-	124789583	124789876	124789583	124789668	124789752	124789876	4069	124,181,209,110	2226,3619,4143,2459	209,660,155,139	3734,13697,2939,3196	232	149	1	1.0	0.035,0.031,0.031,0.028	0.035,0.03,0.033,0.027	0.0
4071	"ENSMUSG00000078784"	"Rbis"	chr3	-	14671348	14672353	14671348	14671468	14672236	14672353	4071	0,2,0,1	307,356,471,417	0,2,0,0	523,1261,359,391	298	149	1	1.0	0.0,0.003,0.0,0.001	0.0,0.001,0.0,0.0	0.001
4072	"ENSMUSG00000055629"	"B4galnt4"	chr7	+	140644553	140644820	140644553	140644644	140644719	140644820	4072	0,1,0,0	0,1,0,0	0,0,0,0	0,1,0,0	223	149	1	1.0	NA,0.401,NA,NA	NA,0.0,NA,NA	0.401
4073	"ENSMUSG00000028180"	"Zranb2"	chr3	+	157247336	157248881	157247336	157247458	157248794	157248881	4073	18,26,25,40	0,6,4,1	39,78,22,15	1,12,0,3	298	149	0.966873011982	1.0	1.0,0.684,0.758,0.952	0.951,0.765,1.0,0.714	-0.009
4074	"ENSMUSG00000028180"	"Zranb2"	chr3	+	157247336	157248881	157247336	157247506	157248794	157248881	4074	7,2,3,13	69,198,208,177	7,15,6,2	207,648,171,131	298	149	0.249014252794	1.0	0.048,0.005,0.007,0.035	0.017,0.011,0.017,0.008	0.011
4075	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35203955	35204115	35203955	35203984	35204084	35204115	4075	1,1,2,3	0,0,0,0	6,13,2,1	0,2,0,0	248	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.796,1.0,1.0	0.051
4078	"ENSMUSG00000005506"	"Celf1"	chr2	+	90843582	90849842	90843582	90843747	90846910	90849842	4078	0,0,0,0	89,215,160,196	0,1,0,0	248,782,163,191	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.001,0.0,0.0	-0.0
4079	"ENSMUSG00000024725"	"Ostf1"	chr19	-	18562005	18563989	18562005	18562107	18563910	18563989	4079	3,9,14,6	149,185,316,193	10,19,4,12	269,687,186,200	298	149	0.821201764048	1.0	0.01,0.024,0.022,0.015	0.018,0.014,0.011,0.029	-0.0
4081	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247620	102247853	102247620	102247688	102247759	102247853	4081	0,1,3,2	39,40,47,42	1,2,0,1	84,200,51,41	219	149	0.504973442952	1.0	0.0,0.017,0.042,0.031	0.008,0.007,0.0,0.016	0.015
4083	"ENSMUSG00000001082"	"Mfsd10"	chr5	-	34791934	34792306	34791934	34791988	34792194	34792306	4083	5,11,10,2	0,2,1,1	1,32,3,7	2,3,0,2	298	149	0.140577296666	0.915815074894	1.0,0.733,0.833,0.5	0.2,0.842,1.0,0.636	0.097
4084	"ENSMUSG00000001082"	"Mfsd10"	chr5	-	34791934	34792306	34791934	34792043	34792194	34792306	4084	1,5,3,1	8,5,19,7	0,5,0,0	13,53,7,11	298	149	0.00559706503836	0.170032944218	0.059,0.333,0.073,0.067	0.0,0.045,0.0,0.0	0.122
4086	"ENSMUSG00000027367"	"Stard7"	chr2	+	127126014	127126501	127126014	127126223	127126451	127126501	4086	1,14,13,8	350,636,775,665	11,35,8,9	743,2185,505,507	298	149	1	1.0	0.001,0.011,0.008,0.006	0.007,0.008,0.008,0.009	-0.001
4087	"ENSMUSG00000026659"	"Dusp12"	chr1	-	170707698	170708610	170707698	170707795	170708483	170708610	4087	3,8,1,3	1,0,3,3	6,8,1,0	0,2,0,0	298	149	1	1.0	0.6,1.0,0.143,0.333	1.0,0.667,1.0,NA	-0.37
