ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5846	"ENSMUSG00000033705"	"Stard9"	chr2	+	120543845	120544048	120544227	120544307	120543655	120543720	120544485	120544644	5846	36,34,31,32	31,19,21,22	23,26,27,57	11,12,16,29	298	228	0.136629993391	0.807681828111	0.47,0.578,0.53,0.527	0.615,0.624,0.564,0.601	-0.075
5847	"ENSMUSG00000021248"	"Tmed10"	chr12	-	85390998	85391125	85397576	85397650	85389561	85390323	85401568	85401680	5847	627,492,433,409	735,675,688,631	377,271,356,553	551,340,621,1041	222	275	0.190603487585	0.913869058023	0.514,0.474,0.438,0.445	0.459,0.497,0.415,0.397	0.026
5848	"ENSMUSG00000040428"	"Plekha4"	chr7	+	45188629	45188713	45189903	45189951	45187621	45187901	45190254	45190335	5848	11,11,6,7	5,1,2,2	7,9,16,7	2,2,1,6	232	196	0.872872577064	1.0	0.65,0.903,0.717,0.747	0.747,0.792,0.931,0.496	0.013
5849	"ENSMUSG00000040428"	"Plekha4"	chr7	+	45202668	45202718	45202992	45203105	45199227	45199389	45203188	45203653	5849	7,2,0,1	15,11,5,12	2,1,0,0	2,4,6,10	198	261	0.00819341983736	0.297775057048	0.381,0.193,0.0,0.099	0.569,0.248,0.0,0.0	-0.036
5850	"ENSMUSG00000030306"	"Tmtc1"	chr6	-	148172873	148173017	148186354	148186468	148164280	148164389	148196012	148196180	5850	126,105,117,112	286,276,326,249	81,62,117,137	173,137,234,426	262	292	0.745237772645	1.0	0.329,0.298,0.286,0.334	0.343,0.335,0.358,0.264	-0.013
5851	"ENSMUSG00000030306"	"Tmtc1"	chr6	-	148172873	148173017	148196012	148196180	148164280	148164389	148207495	148207617	5851	137,117,135,100	231,230,274,209	90,79,95,191	154,113,184,362	298	292	0.402979106373	1.0	0.368,0.333,0.326,0.319	0.364,0.407,0.336,0.341	-0.025
5852	"ENSMUSG00000030306"	"Tmtc1"	chr6	-	148186354	148186468	148196012	148196180	148164280	148164389	148207495	148207617	5852	137,117,135,100	2,2,3,1	90,79,95,191	8,3,3,9	298	262	0.0010047918613	0.0907563472368	0.984,0.981,0.975,0.989	0.908,0.959,0.965,0.949	0.037
5853	"ENSMUSG00000030306"	"Tmtc1"	chr6	-	148186354	148186468	148196012	148196180	148172873	148173017	148207495	148207617	5853	191,163,191,143	156,153,179,125	109,106,145,255	85,73,178,233	298	262	0.946557810038	1.0	0.518,0.484,0.484,0.501	0.53,0.561,0.417,0.49	-0.003
5854	"ENSMUSG00000022517"	"Mgrn1"	chr16	+	4748554	4748678	4748976	4749019	4745156	4745765	4750063	4750162	5854	641,517,544,606	230,204,243,258	464,274,506,991	155,101,199,383	272	191	0.34530274733	1.0	0.662,0.64,0.611,0.623	0.678,0.656,0.641,0.645	-0.021
5855	"ENSMUSG00000022517"	"Mgrn1"	chr16	+	4748554	4748678	4748976	4749019	4747950	4748167	4750063	4750162	5855	5,4,3,1	228,204,242,257	2,0,4,3	155,101,199,382	272	191	1	1.0	0.015,0.014,0.009,0.003	0.009,0.0,0.014,0.005	0.003
5856	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73214773	73214926	73217367	73217441	73170490	73170700	73225978	73226082	5856	102,129,101,98	64,40,51,50	74,45,85,163	55,34,33,81	298	222	0.358385420913	1.0	0.543,0.706,0.596,0.594	0.501,0.496,0.657,0.6	0.046
5857	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73217367	73217441	73225978	73226082	73170490	73170700	73228557	73228698	5857	0,0,0,0	65,76,61,60	0,0,0,1	43,35,40,98	222	252	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.011	-0.003
5858	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73217367	73217441	73234913	73235039	73170490	73170700	73265794	73265916	5858	0,0,0,0	45,65,43,41	0,0,0,1	36,27,28,57	222	274	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.021	-0.005
5859	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73217367	73217441	73225978	73226082	73214773	73214926	73228557	73228698	5859	46,43,59,59	64,74,59,59	33,20,46,58	43,33,41,98	222	252	0.673065960158	1.0	0.449,0.397,0.532,0.532	0.466,0.408,0.56,0.402	0.018
5860	"ENSMUSG00000056476"	"Med12l"	chr3	+	59208700	59208796	59220273	59220355	59183216	59183455	59222117	59223323	5860	0,3,1,2	8,3,7,6	1,0,3,2	1,3,2,3	244	230	0.36364120525	1.0	0.0,0.485,0.119,0.239	0.485,0.0,0.586,0.386	-0.153
5861	"ENSMUSG00000056486"	"Chn1"	chr2	-	73490023	73490101	73509958	73510247	73462089	73462174	73537262	73537376	5861	81,83,84,74	73,65,92,67	59,35,79,116	51,33,71,99	298	226	0.759230186683	1.0	0.457,0.492,0.409,0.456	0.467,0.446,0.458,0.471	-0.007
5862	"ENSMUSG00000056486"	"Chn1"	chr2	-	73509958	73510247	73537262	73537376	73462089	73462174	73540798	73540830	5862	59,48,45,60	12,7,13,23	54,37,40,71	12,7,9,7	262	298	0.106513311175	0.753862281215	0.848,0.886,0.797,0.748	0.837,0.857,0.835,0.92	-0.042
5863	"ENSMUSG00000056486"	"Chn1"	chr2	-	73509958	73510247	73537262	73537376	73490023	73490101	73540798	73540830	5863	61,56,61,65	91,67,89,86	57,40,50,82	65,43,79,121	262	298	0.844975101515	1.0	0.433,0.487,0.438,0.462	0.499,0.514,0.419,0.435	-0.012
5864	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58543387	58543501	58544001	58544073	58542978	58543107	58544640	58544713	5864	288,281,334,250	1264,1038,1025,974	198,134,244,383	878,585,910,1585	220	262	0.221756433336	0.953306968197	0.213,0.244,0.28,0.234	0.212,0.214,0.242,0.223	0.02
5865	"ENSMUSG00000025217"	"Btrc"	chr19	+	45394983	45395025	45459453	45459543	45352190	45352325	45491370	45491602	5865	9,2,3,1	49,29,42,39	2,0,1,3	29,21,28,43	190	238	0.0626106863984	0.638682444672	0.187,0.08,0.082,0.031	0.08,0.0,0.043,0.08	0.044
5866	"ENSMUSG00000025217"	"Btrc"	chr19	+	45411571	45411679	45459453	45459543	45352189	45352325	45491370	45491602	5866	10,5,4,4	49,29,42,39	5,4,2,2	29,21,28,43	256	238	0.279561856322	1.0	0.159,0.138,0.081,0.087	0.138,0.15,0.062,0.041	0.019
5867	"ENSMUSG00000025217"	"Btrc"	chr19	+	45411571	45411679	45444971	45445049	45394983	45395025	45459453	45459543	5867	19,13,7,8	16,31,26,26	8,4,12,13	21,11,19,45	256	226	0.579473494833	1.0	0.512,0.27,0.192,0.214	0.252,0.243,0.358,0.203	0.033
5868	"ENSMUSG00000025217"	"Btrc"	chr19	+	45411571	45411679	45459453	45459543	45394983	45395025	45491370	45491602	5868	13,7,2,6	49,29,41,41	6,3,9,7	31,21,28,43	256	238	0.708981750819	1.0	0.198,0.183,0.043,0.12	0.152,0.117,0.23,0.131	-0.021
5869	"ENSMUSG00000025217"	"Btrc"	chr19	+	45444971	45445049	45459453	45459543	45352271	45352325	45491370	45491602	5869	4,2,6,5	49,29,42,39	2,2,4,6	29,21,28,43	226	238	0.976754809129	1.0	0.079,0.068,0.131,0.119	0.068,0.091,0.131,0.128	-0.005
5870	"ENSMUSG00000025217"	"Btrc"	chr19	+	45444971	45445049	45459453	45459543	45394983	45395025	45491370	45491602	5870	3,2,2,8	49,29,41,41	1,2,4,1	31,21,28,43	226	238	0.232686402814	0.971621131764	0.061,0.068,0.049,0.17	0.033,0.091,0.131,0.024	0.017
5871	"ENSMUSG00000025217"	"Btrc"	chr19	+	45444971	45445049	45459453	45459543	45411571	45411679	45491370	45491602	5871	43,28,24,31	55,36,46,43	33,15,18,31	32,23,31,50	226	238	0.939371848212	1.0	0.452,0.45,0.355,0.432	0.521,0.407,0.379,0.395	-0.003
5872	"ENSMUSG00000025217"	"Btrc"	chr19	+	45459453	45459543	45491370	45491602	45394983	45395025	45496122	45496309	5872	1,0,0,2	95,73,77,69	2,0,0,0	46,33,75,139	238	298	1	1.0	0.013,0.0,0.0,0.035	0.052,0.0,0.0,0.0	-0.001
5873	"ENSMUSG00000025217"	"Btrc"	chr19	+	45459453	45459543	45491370	45491602	45411571	45411679	45496122	45496309	5873	5,5,5,4	95,73,77,70	3,2,3,7	47,33,75,139	238	298	0.562130356365	1.0	0.062,0.079,0.075,0.067	0.074,0.071,0.048,0.059	0.008
5874	"ENSMUSG00000025217"	"Btrc"	chr19	+	45459453	45459543	45491370	45491602	45444971	45445049	45496122	45496309	5874	24,42,45,37	97,75,79,70	31,16,24,59	48,35,80,140	238	298	0.791431336827	1.0	0.237,0.412,0.416,0.398	0.447,0.364,0.273,0.345	0.009
5875	"ENSMUSG00000025217"	"Btrc"	chr19	+	45491370	45491602	45496122	45496309	45459453	45459543	45501083	45501180	5875	60,41,60,51	70,61,55,57	39,31,41,65	62,39,44,56	298	298	0.984481119887	1.0	0.462,0.402,0.522,0.472	0.386,0.443,0.482,0.537	0.003
5876	"ENSMUSG00000025217"	"Btrc"	chr19	+	45496122	45496309	45501083	45501180	45491370	45491602	45501825	45501963	5876	94,73,77,69	81,85,71,88	46,33,76,139	69,33,66,111	298	245	0.743425524969	1.0	0.488,0.414,0.471,0.392	0.354,0.451,0.486,0.507	-0.008
5877	"ENSMUSG00000060803"	"Gstp1"	chr19	-	4087289	4087396	4087584	4087620	4087103	4087191	4087862	4087985	5877	64,31,33,30	360,324,330,314	26,19,23,40	267,145,263,515	184	255	0.0923485631771	0.730542260344	0.198,0.117,0.122,0.117	0.119,0.154,0.108,0.097	0.019
5878	"ENSMUSG00000043733"	"Ptpn11"	chr5	-	121282592	121282747	121287165	121287297	121281624	121281692	121290274	121290433	5878	593,586,632,500	473,503,419,343	476,310,486,868	332,206,380,432	280	298	0.117171194209	0.771288476469	0.572,0.554,0.616,0.608	0.604,0.616,0.576,0.681	-0.032
5879	"ENSMUSG00000043733"	"Ptpn11"	chr5	-	121300771	121300885	121301200	121301317	121290537	121292589	121302557	121302750	5879	626,492,527,447	518,484,519,392	391,263,388,576	396,310,398,653	265	262	0.0467841016149	0.578164893599	0.544,0.501,0.501,0.53	0.494,0.456,0.491,0.466	0.042
5880	"ENSMUSG00000026667"	"Uhmk1"	chr1	-	170032683	170032772	170034682	170034781	170020988	170027582	170034914	170034991	5880	44,41,35,42	81,75,66,48	31,12,31,62	40,34,44,72	247	237	0.583980226245	1.0	0.343,0.344,0.337,0.456	0.426,0.253,0.403,0.452	-0.014
5881	"ENSMUSG00000018415"	"Gid4"	chr11	+	60315599	60315659	60323158	60323266	60307970	60308670	60327173	60327275	5881	46,30,24,44	176,150,190,166	29,16,35,17	146,104,128,268	208	256	0.103066433695	0.750901877972	0.243,0.198,0.135,0.246	0.196,0.159,0.252,0.072	0.036
5883	"ENSMUSG00000055546"	"Timd4"	chr11	+	46710817	46710871	46727854	46727901	46710003	46710087	46730087	46730175	5883	3,5,2,0	4,1,5,2	1,4,1,16	2,1,0,8	202	195	0.0992222422234	0.747761309916	0.42,0.828,0.279,0.0	0.326,0.794,1.0,0.659	-0.313
5884	"ENSMUSG00000055546"	"Timd4"	chr11	+	46710817	46710871	46730087	46730175	46710003	46710087	46732982	46733022	5884	4,5,4,1	6,2,0,0	1,4,0,11	4,0,4,13	202	236	0.0559853783727	0.623169465296	0.438,0.745,1.0,1.0	0.226,1.0,0.0,0.497	0.365
5885	"ENSMUSG00000074500"	"Zfp558"	chr9	-	18372635	18372699	18379215	18379342	18370952	18371048	18379909	18379998	5885	6,7,10,0	3,0,0,1	5,1,5,8	1,0,0,0	275	212	0.245463519529	0.978349731958	0.607,1.0,1.0,0.0	0.794,1.0,1.0,1.0	-0.297
5886	"ENSMUSG00000078919"	"Dpm1"	chr2	-	168053285	168053347	168054879	168054948	168052200	168052556	168059600	168059624	5886	292,235,339,305	180,139,139,136	222,168,268,396	98,50,147,183	217	210	0.240107760486	0.974713724326	0.611,0.621,0.702,0.685	0.687,0.765,0.638,0.677	-0.037
5887	"ENSMUSG00000078919"	"Dpm1"	chr2	-	168054879	168054948	168059600	168059696	168053285	168053400	168061956	168062033	5887	7,8,3,7	327,281,316,309	3,1,11,8	225,141,253,400	244	217	0.837569898514	1.0	0.019,0.025,0.008,0.02	0.012,0.006,0.037,0.017	-0.0
5888	"ENSMUSG00000019802"	"Sec63"	chr10	+	42673678	42673729	42674742	42674851	42672201	42672260	42677628	42677723	5888	23,27,22,28	109,104,150,103	29,8,34,46	96,58,105,180	199	257	0.294401201391	1.0	0.214,0.251,0.159,0.26	0.281,0.151,0.295,0.248	-0.023
5889	"ENSMUSG00000078671"	"Chd2"	chr7	-	73085482	73085726	73091333	73091427	73079389	73079748	73091516	73091547	5889	1,3,2,0	90,98,93,70	0,1,0,2	66,54,68,102	242	298	0.617151015952	1.0	0.013,0.036,0.026,0.0	0.0,0.022,0.0,0.024	0.007
5890	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52318716	52318764	52319245	52319360	52314859	52315020	52321571	52321848	5890	420,386,409,355	331,304,328,321	361,211,280,567	206,138,248,469	263	196	0.26311217664	0.996576190182	0.486,0.486,0.482,0.452	0.566,0.533,0.457,0.474	-0.031
5891	"ENSMUSG00000064138"	"Fam172a"	chr13	+	77909956	77910057	77950573	77950622	77907546	77907648	77973441	77973507	5891	85,66,75,66	0,1,3,4	52,36,64,89	0,0,0,1	249	197	0.388875215544	1.0	1.0,0.981,0.952,0.929	1.0,1.0,1.0,0.986	-0.031
5892	"ENSMUSG00000064138"	"Fam172a"	chr13	+	77982628	77982820	78050772	78050994	77973441	77973507	78100103	78100223	5892	39,42,37,45	25,21,26,24	17,30,34,51	13,12,21,40	298	298	0.726571497862	1.0	0.609,0.667,0.587,0.652	0.567,0.714,0.618,0.56	0.014
5893	"ENSMUSG00000064138"	"Fam172a"	chr13	+	78050772	78050994	78100103	78100223	77982628	77982820	78147704	78147821	5893	36,26,37,24	49,32,32,45	31,16,32,43	47,11,28,71	298	268	0.774606541457	1.0	0.398,0.422,0.51,0.324	0.372,0.567,0.507,0.353	-0.036
5894	"ENSMUSG00000064138"	"Fam172a"	chr13	+	78100103	78100223	78147704	78147821	78050772	78050994	78154506	78154591	5894	25,20,20,24	48,29,27,18	12,9,20,39	19,14,15,42	268	265	0.583547938372	1.0	0.34,0.405,0.423,0.569	0.384,0.389,0.569,0.479	-0.021
5895	"ENSMUSG00000012296"	"Tjap1"	chr17	-	46582725	46582855	46591341	46591470	46575808	46575904	46593271	46593365	5895	22,24,13,22	17,8,19,14	13,5,16,30	16,13,5,19	277	278	0.61966650966	1.0	0.565,0.751,0.407,0.612	0.449,0.279,0.763,0.613	0.058
5896	"ENSMUSG00000020859"	"Spag9"	chr11	+	93927425	93927496	93934397	93934492	93904448	93904569	93939233	93939384	5896	209,120,142,111	261,205,224,220	84,76,101,157	139,129,172,291	219	243	0.433499588464	1.0	0.47,0.394,0.413,0.359	0.401,0.395,0.395,0.374	0.018
5898	"ENSMUSG00000020859"	"Spag9"	chr11	+	93983637	93983808	93984312	93984484	93983163	93983253	93988043	93988262	5898	4,7,1,1	561,461,538,421	0,1,2,2	339,254,464,689	298	298	1	1.0	0.007,0.015,0.002,0.002	0.0,0.004,0.004,0.003	0.004
5899	"ENSMUSG00000020859"	"Spag9"	chr11	+	93983640	93983808	93984312	93984484	93983163	93983253	93988043	93988262	5899	578,474,468,428	561,461,538,421	365,243,403,706	339,254,464,689	298	298	0.964870089859	1.0	0.507,0.507,0.465,0.504	0.518,0.489,0.465,0.506	0.001
5900	"ENSMUSG00000020859"	"Spag9"	chr11	+	93990932	93991013	93992916	93992984	93989852	93989978	93997459	93997581	5900	259,174,230,195	164,148,154,172	160,108,178,269	124,84,162,204	229	216	0.506125104313	1.0	0.598,0.526,0.585,0.517	0.549,0.548,0.509,0.554	0.016
5901	"ENSMUSG00000020859"	"Spag9"	chr11	+	93992916	93992984	93997459	93997608	93990932	93991013	93999280	93999452	5901	224,184,189,198	352,295,354,334	143,121,177,296	214,178,294,478	216	297	0.484496147393	1.0	0.467,0.462,0.423,0.449	0.479,0.483,0.453,0.46	-0.018
5902	"ENSMUSG00000020859"	"Spag9"	chr11	+	93997459	93997608	93999280	93999452	93992916	93992984	94002858	94002972	5902	393,354,364,394	471,430,408,355	304,180,346,514	229,147,313,528	297	298	0.0128214528301	0.364757046122	0.456,0.452,0.472,0.527	0.571,0.551,0.526,0.494	-0.059
5903	"ENSMUSG00000020859"	"Spag9"	chr11	+	94004998	94005175	94007555	94007705	94002858	94002972	94013547	94016906	5903	38,55,42,38	589,477,503,428	13,23,47,81	291,225,381,696	298	298	0.290382933341	1.0	0.061,0.103,0.077,0.082	0.043,0.093,0.11,0.104	-0.007
5904	"ENSMUSG00000013593"	"Ndufs2"	chr1	-	171062841	171062899	171063925	171064009	171062421	171062656	171064174	171064270	5904	5514,4390,4846,4710	2221,1975,1796,1873	3616,2274,4101,6929	1503,965,1830,2674	232	206	0.674858859035	1.0	0.688,0.664,0.706,0.691	0.681,0.677,0.666,0.697	0.007
5905	"ENSMUSG00000013593"	"Ndufs2"	chr1	-	171063925	171064009	171064174	171064270	171062841	171062899	171064708	171064838	5905	5822,4815,5158,5161	4355,3745,3830,4070	3824,2619,4470,7604	2977,1921,3466,6049	244	232	0.906420048338	1.0	0.56,0.55,0.562,0.547	0.55,0.565,0.551,0.544	0.002
5906	"ENSMUSG00000029165"	"Agbl5"	chr5	+	31062361	31062499	31062974	31063105	31062046	31062159	31063459	31064010	5906	0,0,0,0	10,4,6,5	0,0,0,1	3,2,7,5	286	279	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.163	-0.041
5907	"ENSMUSG00000029165"	"Agbl5"	chr5	+	31062452	31062499	31062974	31063105	31062046	31062159	31063459	31064010	5907	7,4,6,0	10,4,6,5	4,4,3,3	3,2,7,5	195	279	0.509486889323	1.0	0.5,0.589,0.589,0.0	0.656,0.741,0.38,0.462	-0.14
5908	"ENSMUSG00000027006"	"Dnajc10"	chr2	+	80163272	80163362	80164069	80164183	80161612	80161750	80165796	80165911	5908	63,85,71,59	150,111,120,106	52,35,57,83	100,85,78,206	238	262	0.380873166945	1.0	0.316,0.457,0.394,0.38	0.364,0.312,0.446,0.307	0.03
5909	"ENSMUSG00000028530"	"Jak1"	chr4	-	101011734	101011845	101012212	101012330	101009563	101010787	101013589	101013762	5909	329,271,253,247	366,299,349,373	212,142,264,444	242,163,305,581	266	259	0.569783929257	1.0	0.467,0.469,0.414,0.392	0.46,0.459,0.457,0.427	-0.015
5913	"ENSMUSG00000018428"	"Akap1"	chr11	-	88731994	88732128	88735084	88736691	88730450	88730577	88755222	88755412	5913	96,84,106,83	559,515,566,495	62,57,85,108	434,289,480,702	298	282	0.67187613406	1.0	0.14,0.134,0.151,0.137	0.119,0.157,0.144,0.127	0.004
5914	"ENSMUSG00000031683"	"Lsm6"	chr8	-	79539604	79539709	79546615	79546714	79536575	79536689	79547676	79547769	5914	14,10,15,8	381,312,324,335	9,3,10,8	239,195,237,457	247	253	0.229243532131	0.966880953876	0.036,0.032,0.045,0.024	0.037,0.016,0.041,0.018	0.006
5915	"ENSMUSG00000087260"	"Lamtor5"	chr3	+	107187185	107187247	107189224	107189342	107186173	107186429	107190950	107191395	5915	107,78,107,64	304,233,279,306	48,37,48,111	209,131,243,346	210	266	0.123994289691	0.775034113658	0.308,0.298,0.327,0.209	0.225,0.263,0.2,0.289	0.041
5916	"ENSMUSG00000026854"	"Usp20"	chr2	+	30886059	30886159	30888784	30888880	30872290	30872410	30890068	30890122	5916	0,0,0,0	67,57,72,70	0,0,1,0	42,34,47,106	248	244	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.021,0.0	-0.005
5917	"ENSMUSG00000043131"	"Mob1a"	chr6	+	83311057	83311191	83315262	83315426	83309435	83309529	83317157	83317380	5917	103,79,81,97	113,97,77,67	42,46,71,95	70,45,94,128	282	298	0.0568127466748	0.623169465296	0.491,0.463,0.526,0.605	0.388,0.519,0.444,0.44	0.074
5918	"ENSMUSG00000030313"	"Dennd5b"	chr6	-	148906663	148906851	148908223	148908342	148902096	148902179	148911252	148911398	5918	50,38,41,56	64,47,51,41	34,13,37,61	28,23,40,62	267	298	0.932663221559	1.0	0.466,0.474,0.473,0.604	0.575,0.387,0.508,0.523	0.006
5919	"ENSMUSG00000030313"	"Dennd5b"	chr6	-	148956397	148956585	148969547	148970214	148945980	148946517	148982303	148982413	5919	21,37,17,24	15,19,9,10	10,14,14,26	13,4,13,21	298	298	0.259926362852	0.995924966087	0.583,0.661,0.654,0.706	0.435,0.778,0.519,0.553	0.08
5920	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033047	83033121	83033348	83033415	83032878	83032951	83033522	83033625	5920	118,102,127,84	176,174,144,124	80,43,77,134	89,58,87,178	222	215	0.210603053416	0.938590561727	0.394,0.362,0.461,0.396	0.465,0.418,0.462,0.422	-0.038
5921	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033739	83033859	83033958	83034074	83033390	83033625	83034256	83034375	5921	338,284,254,237	313,216,150,187	165,113,172,359	115,120,134,132	268	264	0.450012786069	1.0	0.515,0.564,0.625,0.555	0.586,0.481,0.558,0.728	-0.023
5922	"ENSMUSG00000013701"	"Timm23"	chr14	-	31911100	31911211	31913298	31913357	31902118	31902627	31915359	31915444	5922	427,366,359,335	0,1,0,0	339,186,308,543	0,1,0,0	207	259	1	1.0	1.0,0.998,1.0,1.0	1.0,0.996,1.0,1.0	0.001
5923	"ENSMUSG00000013701"	"Timm23"	chr14	-	31915810	31915904	31920925	31920984	31915359	31915444	31923599	31923803	5923	38,15,12,9	1294,1054,1057,927	7,5,5,12	859,565,808,1338	207	242	0.000919736611101	0.0872374360119	0.033,0.016,0.013,0.011	0.009,0.01,0.007,0.01	0.009
5924	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	26053389	26053540	26054355	26054500	26052153	26052344	26056726	26056929	5924	1,2,2,0	269,171,187,187	4,0,1,2	120,98,154,308	298	293	1	1.0	0.004,0.011,0.01,0.0	0.032,0.0,0.006,0.006	-0.005
5925	"ENSMUSG00000038683"	"Pak1ip1"	chr13	+	41161686	41161761	41162361	41162414	41161491	41161612	41162694	41162840	5925	74,65,62,79	49,43,54,35	49,37,44,89	48,20,46,70	223	201	0.185362764759	0.91007042458	0.576,0.577,0.509,0.67	0.479,0.625,0.463,0.534	0.058
5927	"ENSMUSG00000024331"	"Dsc2"	chr18	-	20165546	20165592	20166118	20166379	20163689	20165460	20167641	20167766	5927	257,195,235,217	3,11,10,13	210,134,217,443	23,8,5,18	298	194	0.18815131158	0.912485899674	0.982,0.92,0.939,0.916	0.856,0.916,0.966,0.941	0.02
5928	"ENSMUSG00000041870"	"Ankrd13a"	chr5	+	114938765	114938873	114939716	114939877	114937444	114937602	114941617	114941685	5928	107,125,124,108	199,165,173,138	79,63,111,162	113,86,115,196	256	298	0.175485145258	0.893693227977	0.385,0.469,0.455,0.477	0.449,0.46,0.529,0.49	-0.036
5929	"ENSMUSG00000035649"	"Zcchc7"	chr4	+	44893532	44893570	44894915	44895041	44761849	44762474	44895818	44895989	5929	0,5,2,1	17,9,19,15	5,5,0,5	21,11,15,43	186	274	0.430746837708	1.0	0.0,0.45,0.134,0.089	0.26,0.401,0.0,0.146	-0.034
5930	"ENSMUSG00000039234"	"Sec24d"	chr3	+	123093205	123093317	123099441	123099569	123087807	123087941	123121156	123121295	5930	91,73,81,91	129,94,108,107	73,48,65,82	76,60,83,120	260	276	0.801213323766	1.0	0.428,0.452,0.443,0.474	0.505,0.459,0.454,0.42	-0.01
5931	"ENSMUSG00000029247"	"Paics"	chr5	+	77107161	77107340	77108956	77109136	77104392	77104590	77109239	77109353	5931	896,719,808,759	951,828,805,784	647,377,651,1140	636,440,667,1150	298	298	0.815882991062	1.0	0.485,0.465,0.501,0.492	0.504,0.461,0.494,0.498	-0.004
5932	"ENSMUSG00000030279"	"C2cd5"	chr6	-	142965053	142965155	142966049	142966100	142963608	142963799	142974885	142974972	5932	18,6,6,13	8,15,12,16	9,8,9,9	10,10,11,31	199	250	0.47195176262	1.0	0.739,0.334,0.386,0.505	0.531,0.501,0.507,0.267	0.039
5934	"ENSMUSG00000021936"	"Mapk8"	chr14	-	33112198	33112270	33112629	33112701	33110756	33110939	33114898	33115064	5934	11,7,16,8	168,172,163,155	2,4,9,12	113,74,120,230	220	220	0.289508496416	1.0	0.061,0.039,0.089,0.049	0.017,0.051,0.07,0.05	0.012
5935	"ENSMUSG00000021936"	"Mapk8"	chr14	-	33114898	33115064	33124580	33124719	33112198	33112270	33124821	33124880	5935	89,60,72,87	99,115,110,98	70,37,58,137	76,49,79,162	287	298	0.408690520153	1.0	0.483,0.351,0.405,0.48	0.489,0.439,0.433,0.468	-0.028
5936	"ENSMUSG00000021936"	"Mapk8"	chr14	-	33124821	33124880	33130004	33130134	33112894	33115064	33132812	33132981	5936	64,50,50,58	1,0,2,0	40,39,51,77	0,0,1,4	278	207	0.910119734063	1.0	0.979,1.0,0.949,1.0	1.0,1.0,0.974,0.935	0.005
5937	"ENSMUSG00000118664"	"Tusc3"	chr8	+	39513668	39513838	39530344	39530462	39472998	39473354	39534775	39534916	5937	66,45,30,50	159,106,162,101	18,28,45,81	54,71,100,163	298	266	0.273263010814	1.0	0.27,0.275,0.142,0.306	0.229,0.26,0.287,0.307	-0.022
5938	"ENSMUSG00000118664"	"Tusc3"	chr8	+	39530344	39530462	39538529	39538670	39513668	39513838	39564078	39564168	5938	149,98,140,123	125,105,73,83	85,58,131,147	78,56,88,166	266	289	0.233021575563	0.971621131764	0.564,0.503,0.676,0.617	0.542,0.529,0.618,0.49	0.045
5939	"ENSMUSG00000118664"	"Tusc3"	chr8	+	39534775	39534916	39538529	39538670	39513668	39513838	39564078	39564168	5939	12,6,6,6	125,105,73,83	10,1,6,11	78,56,88,166	289	289	0.843306142975	1.0	0.088,0.054,0.076,0.067	0.114,0.018,0.064,0.062	0.007
5940	"ENSMUSG00000118664"	"Tusc3"	chr8	+	39534775	39534916	39538529	39538670	39513668	39513838	39593682	39593746	5940	2,2,1,0	14,12,14,12	0,0,1,3	4,5,13,17	289	289	0.471766272476	1.0	0.125,0.143,0.067,0.0	0.0,0.0,0.071,0.15	0.029
5941	"ENSMUSG00000118664"	"Tusc3"	chr8	+	39534775	39534916	39564078	39564168	39530344	39530462	39593682	39593746	5941	181,125,180,119	118,76,76,84	66,77,114,205	61,46,92,141	289	238	0.093120461011	0.732473628353	0.558,0.575,0.661,0.538	0.471,0.58,0.505,0.545	0.058
5942	"ENSMUSG00000118664"	"Tusc3"	chr8	+	39538529	39538670	39564078	39564168	39534775	39534916	39593682	39593746	5942	188,137,154,139	128,82,82,90	95,66,160,226	71,47,98,148	289	238	0.481304408325	1.0	0.547,0.579,0.607,0.56	0.524,0.536,0.573,0.557	0.026
5943	"ENSMUSG00000034235"	"Usp54"	chr14	-	20610913	20612310	20620315	20620483	20606314	20606433	20623835	20623969	5943	84,52,118,67	100,90,104,81	61,61,66,169	56,44,65,157	298	298	0.0567070452439	0.623169465296	0.457,0.366,0.532,0.453	0.521,0.581,0.504,0.518	-0.079
