ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3610	"ENSMUSG00000059248"	"Septin9"	chr11	+	117247438	117250296	117247438	117247535	117250244	117250296	3610	15,6,1,15	97,48,94,159	7,11,1,4	76,210,48,51	298	149	0.094320151648	0.698826578119	0.072,0.059,0.005,0.045	0.044,0.026,0.01,0.038	0.016
3611	"ENSMUSG00000026034"	"Clk1"	chr1	-	58456171	58456542	58456171	58456338	58456425	58456542	3611	0,0,2,2	242,262,370,696	0,4,0,0	405,1317,313,306	235	149	1	1.0	0.0,0.0,0.003,0.002	0.0,0.002,0.0,0.0	0.001
3612	"ENSMUSG00000026034"	"Clk1"	chr1	-	58458825	58460467	58458825	58458892	58460241	58460467	3612	71,75,105,193	19,16,18,32	121,312,100,62	22,69,15,18	298	149	0.733793056091	1.0	0.651,0.701,0.745,0.751	0.733,0.693,0.769,0.633	0.005
3616	"ENSMUSG00000055681"	"Cope"	chr8	+	70757283	70759301	70757283	70757346	70759148	70759301	3616	8,7,13,23	4,0,0,0	9,32,3,8	0,0,0,1	298	149	0.300733059282	1.0	0.5,1.0,1.0,1.0	1.0,1.0,1.0,0.8	-0.075
3617	"ENSMUSG00000055681"	"Cope"	chr8	+	70765355	70765640	70765355	70765430	70765508	70765640	3617	9,12,23,21	364,257,393,621	21,52,11,24	389,1184,295,320	226	149	0.168596148612	0.987347505045	0.016,0.03,0.037,0.022	0.034,0.028,0.024,0.047	-0.007
3618	"ENSMUSG00000019929"	"Dcn"	chr10	+	97345826	97349599	97345826	97345920	97349460	97349599	3618	2,1,0,8	2614,1695,2791,6125	3,4,0,5	3282,8440,1811,2192	298	149	1	1.0	0.0,0.0,0.0,0.001	0.0,0.0,0.0,0.001	0.0
3619	"ENSMUSG00000021203"	"Otub2"	chr12	+	103369075	103369687	103369075	103369160	103369492	103369687	3619	0,0,0,1	17,7,12,29	0,3,2,2	7,21,9,13	298	149	0.0703152550812	0.60499987803	0.0,0.0,0.0,0.017	0.0,0.067,0.1,0.071	-0.055
3628	"ENSMUSG00000013622"	"Atraid"	chr5	+	31209540	31210228	31209540	31209612	31210106	31210228	3628	4,3,0,8	0,1,0,1	1,15,3,1	0,1,1,0	298	149	1	1.0	1.0,0.6,NA,0.8	1.0,0.882,0.6,1.0	-0.07
3630	"ENSMUSG00000046415"	"B430212C06Rik"	chr18	-	67456865	67457789	67456865	67456949	67457560	67457789	3630	3,0,0,5	4,5,4,9	0,3,3,0	6,12,1,4	298	149	0.324872869826	1.0	0.273,0.0,0.0,0.217	0.0,0.111,0.6,0.0	-0.055
3631	"ENSMUSG00000107355"	"AI839979"	chr5	-	31726931	31728263	31726931	31727774	31728143	31728263	3631	0,0,0,0	12,4,10,15	0,2,0,0	14,21,8,0	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.045,0.0,NA	-0.015
3633	"ENSMUSG00000002968"	"Med25"	chr7	-	44528814	44529528	44528814	44528938	44529350	44529528	3633	0,0,0,1	3,8,11,3	0,4,0,0	5,50,11,30	298	149	1	1.0	0.0,0.0,0.0,0.143	0.0,0.038,0.0,0.0	0.026
3636	"ENSMUSG00000086877"	"A230072C01Rik"	chrX	+	20851664	20853588	20851664	20851704	20852217	20853588	3636	10,2,7,14	0,3,2,2	3,10,4,9	2,1,3,1	298	149	0.761922329774	1.0	1.0,0.25,0.636,0.778	0.429,0.833,0.4,0.818	0.046
3637	"ENSMUSG00000086877"	"A230072C01Rik"	chrX	+	20851664	20853588	20851664	20851704	20852228	20853588	3637	10,2,7,14	3,3,5,5	3,10,4,9	2,2,1,2	298	149	0.169302754394	0.987598104982	0.625,0.25,0.412,0.583	0.429,0.714,0.667,0.692	-0.158
3639	"ENSMUSG00000020888"	"Dvl2"	chr11	+	69895630	69896126	69895630	69895700	69895980	69896126	3639	1,0,0,0	20,15,16,20	1,1,0,0	8,48,10,5	298	149	1	1.0	0.024,0.0,0.0,0.0	0.059,0.01,0.0,0.0	-0.011
3640	"ENSMUSG00000058407"	"Txndc9"	chr1	-	38026474	38029538	38026474	38026860	38029283	38029538	3640	1,0,0,0	369,274,465,706	0,0,1,0	337,1044,273,347	298	149	1	1.0	0.001,0.0,0.0,0.0	0.0,0.0,0.002,0.0	-0.0
3641	"ENSMUSG00000058407"	"Txndc9"	chr1	-	38033072	38034922	38033072	38033191	38034713	38034922	3641	5,1,4,14	424,298,475,786	3,12,12,2	441,1286,297,361	298	149	1	1.0	0.006,0.002,0.004,0.009	0.003,0.005,0.02,0.003	-0.003
3642	"ENSMUSG00000029221"	"Slc30a9"	chr5	+	67499436	67501912	67499436	67499572	67501872	67501912	3642	27,15,36,48	373,268,418,680	12,69,10,18	328,1002,232,228	298	149	0.209797139765	1.0	0.035,0.027,0.041,0.034	0.018,0.033,0.021,0.038	0.007
3643	"ENSMUSG00000097910"	"Hdnr"	chr8	+	57785804	57786666	57785804	57785913	57786153	57786666	3643	0,0,1,10	0,0,0,1	4,7,2,0	0,0,0,0	298	149	1	1.0	NA,NA,1.0,0.833	1.0,1.0,1.0,NA	-0.084
3644	"ENSMUSG00000039307"	"Hexdc"	chr11	+	121111689	121112416	121111689	121111987	121112326	121112416	3644	3,3,3,7	5,0,2,11	3,14,0,3	4,1,0,1	298	149	1	1.0	0.231,1.0,0.429,0.241	0.273,0.875,NA,0.6	-0.107
3645	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156206389	156206873	156206389	156206485	156206807	156206873	3645	1,4,2,3	3,0,4,6	6,14,1,3	4,10,8,3	298	149	0.809226130098	1.0	0.143,1.0,0.2,0.2	0.429,0.412,0.059,0.333	0.078
3646	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156208432	156208579	156208432	156208458	156208548	156208579	3646	12,5,12,9	5,6,1,10	9,16,6,5	6,20,1,4	238	149	0.582726461954	1.0	0.6,0.343,0.883,0.36	0.484,0.334,0.79,0.439	0.035
3647	"ENSMUSG00000033589"	"Reep4"	chr14	+	70784369	70784675	70784369	70784446	70784554	70784675	3647	2,5,1,5	12,5,10,10	0,2,1,3	13,45,7,6	256	149	0.00491351223203	0.171621962962	0.088,0.368,0.055,0.225	0.0,0.025,0.077,0.225	0.102
3648	"ENSMUSG00000033589"	"Reep4"	chr14	+	70785106	70785515	70785106	70785220	70785379	70785515	3648	0,4,1,0	11,12,18,24	0,2,0,0	11,31,6,7	298	149	0.848619015981	1.0	0.0,0.143,0.027,0.0	0.0,0.031,0.0,0.0	0.035
3649	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128351554	128351805	128351554	128351641	128351733	128351805	3649	2,0,1,4	74,58,100,126	3,9,0,0	70,234,53,44	240	149	0.748433369882	1.0	0.017,0.0,0.006,0.019	0.026,0.023,0.0,0.0	-0.002
3650	"ENSMUSG00000039354"	"Smarcal1"	chr1	+	72650453	72652183	72650453	72650594	72651967	72652183	3650	0,0,0,1	44,47,68,65	0,0,0,0	34,180,38,46	298	149	1	1.0	0.0,0.0,0.0,0.008	0.0,0.0,0.0,0.0	0.002
3652	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059309	26058958	26059081	26059195	26059309	3652	11,1,11,11	0,0,0,0	13,21,4,7	0,0,2,2	262	149	0.465457626387	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.532,0.666	0.201
3653	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059309	26058958	26059081	26059228	26059309	3653	17,4,13,14	582,367,565,833	17,32,6,10	596,1702,390,504	295	149	1	1.0	0.015,0.005,0.011,0.008	0.014,0.009,0.008,0.01	-0.001
3654	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26058958	26059542	26058958	26059081	26059411	26059542	3654	12,4,17,12	0,1,0,1	17,18,4,3	0,4,0,0	298	149	0.492808236394	1.0	1.0,0.667,1.0,0.857	1.0,0.692,1.0,1.0	-0.042
3655	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060532	26060829	26060532	26060641	26060730	26060829	3655	9,3,20,12	257,222,307,279	7,23,7,15	170,1010,197,327	237	149	0.280509191938	1.0	0.022,0.008,0.039,0.026	0.025,0.014,0.022,0.028	0.002
3656	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26060730	26061065	26060730	26060829	26060963	26061065	3656	4,5,8,11	378,224,372,315	6,22,10,4	317,1240,272,463	282	149	0.948594371419	1.0	0.006,0.012,0.011,0.018	0.01,0.009,0.019,0.005	0.001
3657	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26061153	26061392	26061153	26061262	26061339	26061392	3657	15,17,28,25	413,353,474,591	11,60,13,13	420,1385,273,362	225	149	0.352260894025	1.0	0.023,0.031,0.038,0.027	0.017,0.028,0.031,0.023	0.005
3658	"ENSMUSG00000025733"	"Rhot2"	chr17	-	26063062	26063287	26063062	26063144	26063228	26063287	3658	12,0,5,4	158,132,207,172	0,28,6,7	119,609,129,128	232	149	0.242825252758	1.0	0.047,0.0,0.015,0.015	0.0,0.029,0.029,0.034	-0.004
3660	"ENSMUSG00000034667"	"Xpot"	chr10	-	121447380	121447617	121447380	121447458	121447578	121447617	3660	99,53,109,207	2,2,6,10	74,217,52,56	10,9,3,9	268	149	0.0268607596463	0.414786677907	0.965,0.936,0.91,0.92	0.804,0.931,0.906,0.776	0.079
3662	"ENSMUSG00000026790"	"Odf2"	chr2	+	29804242	29804522	29804242	29804314	29804405	29804522	3662	0,2,3,4	37,18,45,85	3,4,0,3	54,126,27,40	239	149	0.916262275865	1.0	0.0,0.065,0.04,0.029	0.033,0.019,0.0,0.045	0.009
3663	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247585	4247337	4247402	4247475	4247585	3663	0,0,7,7	5,12,26,15	2,18,0,8	10,36,10,13	221	149	0.214477428047	1.0	0.0,0.0,0.154,0.239	0.119,0.252,0.0,0.293	-0.068
3664	"ENSMUSG00000024824"	"Rad9a"	chr19	-	4247337	4247779	4247337	4247585	4247669	4247779	3664	0,1,1,0	12,13,13,24	0,2,0,0	19,57,15,14	232	149	1	1.0	0.0,0.047,0.047,0.0	0.0,0.022,0.0,0.0	0.018
3665	"ENSMUSG00000020692"	"Nle1"	chr11	-	82793820	82794962	82793820	82793959	82794915	82794962	3665	3,1,0,1	5,2,2,5	0,6,3,0	3,12,8,1	298	149	0.0884717649324	0.679388342625	0.231,0.2,0.0,0.091	0.0,0.2,0.158,0.0	0.041
3666	"ENSMUSG00000020692"	"Nle1"	chr11	-	82793820	82794962	82793820	82794023	82794915	82794962	3666	1,1,1,1	20,8,11,12	0,5,4,0	18,52,14,4	298	149	1	1.0	0.024,0.059,0.043,0.04	0.0,0.046,0.125,0.0	-0.001
3667	"ENSMUSG00000030323"	"Ift122"	chr6	+	115890832	115893008	115890832	115890935	115892692	115893008	3667	0,2,1,5	0,0,0,1	0,0,0,3	0,0,0,0	298	149	1	1.0	NA,1.0,1.0,0.714	NA,NA,NA,1.0	-0.095
3668	"ENSMUSG00000030323"	"Ift122"	chr6	+	115890832	115893008	115890832	115890935	115892867	115893008	3668	0,2,1,5	15,8,33,14	0,0,0,3	13,46,14,19	298	149	0.0744151083085	0.618509710417	0.0,0.111,0.015,0.152	0.0,0.0,0.0,0.073	0.051
3670	"ENSMUSG00000058600"	"Rpl30"	chr15	-	34440650	34442926	34440650	34440750	34442780	34442926	3670	20,19,31,54	0,0,0,0	38,101,14,29	0,2,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.962,0.875,1.0	0.041
3671	"ENSMUSG00000058070"	"Eml1"	chr12	+	108503592	108505823	108503592	108503723	108504361	108505823	3671	1,3,8,10	216,143,219,349	3,5,0,1	154,492,116,163	298	149	0.836165258908	1.0	0.002,0.01,0.018,0.014	0.01,0.005,0.0,0.003	0.006
3676	"ENSMUSG00000027405"	"Nop56"	chr2	+	130117582	130118094	130117582	130117744	130117895	130118094	3676	0,0,0,0	81,61,78,133	0,0,1,0	94,267,67,67	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.007,0.0	-0.002
3680	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51367529	51368259	51367529	51367814	51367956	51368259	3680	0,0,0,1	15,5,27,21	0,3,0,0	10,57,21,21	290	149	1	1.0	0.0,0.0,0.0,0.024	0.0,0.026,0.0,0.0	-0.0
3681	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51367529	51368259	51367529	51367814	51368056	51368259	3681	0,0,0,1	0,0,0,0	0,3,0,0	2,0,0,0	298	149	1	1.0	NA,NA,NA,1.0	0.0,1.0,NA,NA	0.5
3682	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51369265	51370274	51369265	51369301	51370157	51370274	3682	3,1,4,4	36,30,31,27	4,8,3,1	18,96,18,22	298	149	0.679978695514	1.0	0.04,0.016,0.061,0.069	0.1,0.04,0.077,0.022	-0.013
3683	"ENSMUSG00000034024"	"Cct2"	chr10	-	116897202	116897486	116897202	116897315	116897409	116897486	3683	48,40,66,127	412,235,444,791	30,178,31,41	430,1120,276,340	242	149	0.0958319804261	0.704689299675	0.067,0.095,0.084,0.09	0.041,0.089,0.065,0.069	0.018
3684	"ENSMUSG00000034024"	"Cct2"	chr10	-	116898880	116899280	116898880	116898955	116899064	116899280	3684	3,4,4,5	0,2,2,3	5,10,1,3	3,5,1,6	257	149	0.200484819936	1.0	1.0,0.537,0.537,0.491	0.491,0.537,0.367,0.225	0.236
3686	"ENSMUSG00000029389"	"Ddx55"	chr5	+	124692733	124694911	124692733	124692820	124694819	124694911	3686	3,3,5,4	9,4,5,20	4,12,4,3	8,32,10,9	298	149	0.7705066351	1.0	0.143,0.273,0.333,0.091	0.2,0.158,0.167,0.143	0.043
3687	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56319270	56319492	56319270	56319343	56319415	56319492	3687	11,5,5,4	180,156,186,303	5,13,5,6	194,745,155,197	220	149	0.397594741239	1.0	0.04,0.021,0.018,0.009	0.017,0.012,0.021,0.02	0.004
3688	"ENSMUSG00000030870"	"Ubfd1"	chr7	+	121666886	121668212	121666886	121667216	121668003	121668212	3688	1,0,0,0	59,19,77,93	0,0,0,0	63,172,37,44	298	149	1	1.0	0.008,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.002
3689	"ENSMUSG00000037921"	"Ddx60"	chr8	+	62476183	62478025	62476183	62476331	62477882	62478025	3689	0,0,0,0	2,4,2,20	0,1,0,0	8,44,3,10	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.011,0.0,0.0	-0.003
3691	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31309015	31309940	31309015	31309089	31309855	31309940	3691	3,1,6,6	24,12,22,48	2,14,0,0	12,91,11,10	298	149	0.810226499049	1.0	0.059,0.04,0.12,0.059	0.077,0.071,0.0,0.0	0.033
3692	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31313530	31314370	31313530	31313574	31314309	31314370	3692	3,1,6,11	22,26,35,43	17,26,3,5	33,67,20,15	298	149	0.00309532542469	0.133554188177	0.064,0.019,0.079,0.113	0.205,0.163,0.07,0.143	-0.076
3694	"ENSMUSG00000058388"	"Phtf1"	chr3	+	103904748	103906119	103904748	103905021	103905987	103906119	3694	0,0,0,0	21,18,18,28	0,0,0,2	22,33,12,13	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.071	-0.018
3695	"ENSMUSG00000028107"	"Tars2"	chr3	-	95655798	95657729	95655798	95655866	95657650	95657729	3695	102,53,95,163	2,0,1,2	95,282,43,81	0,2,1,1	298	149	0.703281140645	1.0	0.962,1.0,0.979,0.976	1.0,0.986,0.956,0.976	-0.0
3696	"ENSMUSG00000028107"	"Tars2"	chr3	-	95655798	95657729	95655798	95655945	95657650	95657729	3696	5,1,3,6	153,79,176,291	0,14,2,1	145,428,87,111	298	149	1	1.0	0.016,0.006,0.008,0.01	0.0,0.016,0.011,0.004	0.002
3697	"ENSMUSG00000021453"	"Gadd45g"	chr13	+	52001387	52001805	52001387	52001489	52001591	52001805	3697	0,1,0,1	43,43,66,91	0,4,1,0	17,147,40,44	250	149	1	1.0	0.0,0.014,0.0,0.007	0.0,0.016,0.015,0.0	-0.002
3698	"ENSMUSG00000026987"	"Baz2b"	chr2	-	59750638	59752561	59750638	59750882	59752486	59752561	3698	2,0,1,9	34,28,46,78	2,10,0,2	19,101,21,30	298	149	0.555358867389	1.0	0.029,0.0,0.011,0.055	0.05,0.047,0.0,0.032	-0.009
3700	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125126703	125128488	125126703	125126799	125128347	125128488	3700	0,1,0,1	22,17,25,47	0,7,3,0	25,94,17,19	298	149	0.187094058355	1.0	0.0,0.029,0.0,0.011	0.0,0.036,0.081,0.0	-0.019
3701	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125128757	125129734	125128757	125128766	125129576	125129734	3701	13,7,18,21	6,6,7,11	24,50,6,8	6,16,0,1	298	149	0.0364823367814	0.484340163424	0.52,0.368,0.563,0.488	0.667,0.61,1.0,0.8	-0.284
3702	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125130004	125130465	125130004	125130125	125130369	125130465	3702	3,0,5,3	31,35,26,31	8,9,3,3	27,80,20,20	298	149	0.0671638614032	0.588985752729	0.046,0.0,0.088,0.046	0.129,0.053,0.07,0.07	-0.036
3703	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125130004	125130465	125130004	125130125	125130372	125130465	3703	5,5,6,8	18,8,13,29	8,13,3,3	22,34,6,15	298	149	0.951836270503	1.0	0.122,0.238,0.188,0.121	0.154,0.16,0.2,0.091	0.016
3708	"ENSMUSG00000118662"	"Tctn2"	chr5	+	124736811	124737305	124736811	124737019	124737197	124737305	3708	0,0,0,0	2,3,2,2	0,2,0,0	1,9,4,2	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.1,0.0,0.0	-0.025
3709	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84655748	84656247	84655748	84655870	84656152	84656247	3709	0,0,1,1	14,11,12,25	2,0,1,0	10,41,16,13	298	149	1	1.0	0.0,0.0,0.04,0.02	0.091,0.0,0.03,0.0	-0.015
3710	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84659098	84659670	84659098	84659219	84659553	84659670	3710	1,3,1,8	1,0,0,0	6,22,0,2	0,0,1,0	298	149	1	1.0	0.333,1.0,1.0,1.0	1.0,1.0,0.0,1.0	0.083
3711	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84659098	84659670	84659098	84659224	84659553	84659670	3711	1,3,1,6	14,14,4,22	4,15,0,2	7,32,9,7	298	149	0.151787856887	0.930779982506	0.034,0.097,0.111,0.12	0.222,0.19,0.0,0.125	-0.044
3714	"ENSMUSG00000086369"	"E330017L17Rik"	chr4	+	129802498	129802930	129802498	129802626	129802738	129802930	3714	5,1,0,9	3,3,4,17	1,7,3,0	9,23,10,5	260	149	0.187517023702	1.0	0.489,0.16,0.0,0.233	0.06,0.149,0.147,0.0	0.132
3715	"ENSMUSG00000024403"	"Atp6v1g2"	chr17	+	35456092	35457743	35456092	35456193	35456600	35457743	3715	0,0,0,1	9,11,15,14	0,3,0,1	4,22,2,6	298	149	0.386566117488	1.0	0.0,0.0,0.0,0.034	0.0,0.064,0.0,0.077	-0.027
3716	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172013862	172015027	172013862	172013935	172014919	172015027	3716	14,10,15,29	0,1,4,4	14,36,11,12	0,1,1,0	298	149	0.000356310762644	0.0418166311039	1.0,0.833,0.652,0.784	1.0,0.947,0.846,1.0	-0.131
3718	"ENSMUSG00000069678"	"Pcgf1"	chr6	+	83057530	83057835	83057530	83057611	83057690	83057835	3718	0,0,1,1	27,12,22,54	1,0,1,0	32,68,18,14	227	149	1	1.0	0.0,0.0,0.029,0.012	0.02,0.0,0.035,0.0	-0.004
3719	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86402414	86402713	86402414	86402492	86402650	86402713	3719	0,0,0,3	118,81,123,201	5,14,1,0	158,301,78,105	298	149	0.520519804352	1.0	0.0,0.0,0.0,0.007	0.016,0.023,0.006,0.0	-0.009
3720	"ENSMUSG00000027671"	"Actl6a"	chr3	+	32774334	32774664	32774334	32774449	32774583	32774664	3720	13,14,15,12	151,109,162,350	20,21,7,14	151,426,96,125	282	149	0.590744359526	1.0	0.044,0.064,0.047,0.018	0.065,0.025,0.037,0.056	-0.003
3722	"ENSMUSG00000040359"	"Ufl1"	chr4	-	25269027	25270618	25269027	25269174	25270559	25270618	3722	5,1,5,2	55,33,67,115	0,1,0,3	56,221,45,63	298	149	0.205905969611	1.0	0.043,0.015,0.036,0.009	0.0,0.002,0.0,0.023	0.019
3725	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123263166	123265948	123263166	123263477	123265852	123265948	3725	1,0,0,0	1,0,0,0	0,0,0,0	0,2,0,0	298	149	1	1.0	0.333,NA,NA,NA	NA,0.0,NA,NA	0.333
3726	"ENSMUSG00000089847"	"Timm10b"	chr7	+	105289968	105290435	105289968	105290064	105290234	105290435	3726	7,6,5,10	127,115,152,157	3,17,2,5	148,567,141,155	298	149	0.0335164048343	0.47040949662	0.027,0.025,0.016,0.031	0.01,0.015,0.007,0.016	0.013
3728	"ENSMUSG00000023175"	"Bsg"	chr10	+	79546471	79546754	79546471	79546558	79546673	79546754	3728	5933,3872,6466,10000	4,1,4,12	6442,16605,4071,4831	12,15,6,7	263	149	1	1.0	0.999,1.0,0.999,0.998	0.997,0.998,0.997,0.997	0.002
3729	"ENSMUSG00000041420"	"Meis3"	chr7	+	15912669	15913025	15912669	15912720	15912875	15913025	3729	5,0,1,2	12,6,5,13	2,7,1,1	1,24,4,4	298	149	0.464061200853	1.0	0.172,0.0,0.091,0.071	0.5,0.127,0.111,0.111	-0.129
3730	"ENSMUSG00000041420"	"Meis3"	chr7	+	15912669	15913025	15912669	15912720	15912926	15913025	3730	9,5,3,12	2,1,3,10	5,20,5,5	1,9,2,3	298	149	0.718485674099	1.0	0.692,0.714,0.333,0.375	0.714,0.526,0.556,0.455	-0.034
3731	"ENSMUSG00000050211"	"Pla2g4e"	chr2	-	120016827	120017719	120016827	120016891	120017676	120017719	3731	2,7,1,14	20,18,21,49	6,15,1,3	7,68,5,10	298	149	0.431367529078	1.0	0.048,0.163,0.023,0.125	0.3,0.099,0.091,0.13	-0.065
3734	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10183787	10184664	10183787	10183897	10184527	10184664	3734	2,2,1,2	1136,847,1180,1908	4,2,0,4	1208,3649,935,797	298	149	1	1.0	0.001,0.001,0.0,0.001	0.002,0.0,0.0,0.003	-0.001
3736	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79747775	79747994	79747775	79747831	79747908	79747994	3736	10,7,17,5	153,103,229,209	18,21,11,8	140,580,161,166	225	149	0.826766058168	1.0	0.041,0.043,0.047,0.016	0.078,0.023,0.043,0.031	-0.007
3737	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88887132	88887383	88887132	88887243	88887322	88887383	3737	15,2,8,20	82,46,87,176	5,31,2,4	93,234,51,61	227	149	0.384028645177	1.0	0.107,0.028,0.057,0.069	0.034,0.08,0.025,0.041	0.02
3738	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45856422	45857424	45856422	45856603	45857329	45857424	3738	1,0,3,1	46,20,47,84	2,3,1,1	62,130,38,49	298	149	1	1.0	0.011,0.0,0.031,0.006	0.016,0.011,0.013,0.01	-0.001
3741	"ENSMUSG00000066800"	"Rnasel"	chr1	+	153635289	153636560	153635289	153635422	153636520	153636560	3741	0,0,0,0	12,11,21,32	0,0,1,0	14,47,7,8	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.067,0.0	-0.017
3744	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4256055	4256327	4256055	4256151	4256231	4256327	3744	0,0,1,0	36,32,37,47	0,1,2,0	18,121,19,49	228	149	1	1.0	0.0,0.0,0.017,0.0	0.0,0.005,0.064,0.0	-0.013
3745	"ENSMUSG00000036620"	"Mgat4b"	chr11	+	50121787	50122151	50121787	50121928	50122017	50122151	3745	1,2,1,1	52,72,88,56	0,5,1,1	27,215,42,84	237	149	1	1.0	0.012,0.017,0.007,0.011	0.0,0.014,0.015,0.007	0.003
3746	"ENSMUSG00000047098"	"Rnf31"	chr14	+	55832379	55833712	55832379	55832758	55832929	55833712	3746	0,3,0,0	0,3,1,3	0,1,0,0	0,3,0,1	298	149	1	1.0	NA,0.333,0.0,0.0	NA,0.143,NA,0.0	0.04
3747	"ENSMUSG00000047098"	"Rnf31"	chr14	+	55834108	55836268	55834108	55834315	55836094	55836268	3747	0,3,0,0	32,30,21,20	0,1,0,0	24,91,23,24	298	149	1	1.0	0.0,0.048,0.0,0.0	0.0,0.005,0.0,0.0	0.011
3748	"ENSMUSG00000028999"	"Rint1"	chr5	+	24014781	24015192	24014781	24014892	24014966	24015192	3748	0,0,1,0	13,10,15,33	0,0,0,0	20,65,23,14	222	149	1	1.0	0.0,0.0,0.043,0.0	0.0,0.0,0.0,0.0	0.011
3751	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73351277	73351867	73351277	73351476	73351735	73351867	3751	6,7,22,22	235,130,201,430	8,26,17,10	211,670,167,192	298	149	0.559057118146	1.0	0.013,0.026,0.052,0.025	0.019,0.019,0.048,0.025	0.001
3752	"ENSMUSG00000015291"	"Gdi1"	chrX	+	73352681	73353740	73352681	73352781	73353568	73353740	3752	5,6,8,10	167,86,163,329	3,19,6,5	192,430,123,129	298	149	0.943142764128	1.0	0.015,0.034,0.024,0.015	0.008,0.022,0.024,0.019	0.004
3754	"ENSMUSG00000032399"	"Rpl4"	chr9	+	64082475	64083004	64082475	64082582	64082865	64083004	3754	1,2,5,3	2489,1627,2576,4953	5,3,3,1	3240,8780,2235,2239	298	149	1	1.0	0.0,0.001,0.001,0.0	0.001,0.0,0.001,0.0	0.0
3756	"ENSMUSG00000046516"	"Cox17"	chr16	+	38167401	38169691	38167401	38167569	38169602	38169691	3756	9,7,6,18	1981,1859,2519,2913	4,20,5,1	1673,7646,1936,2105	298	149	1	1.0	0.002,0.002,0.001,0.003	0.001,0.001,0.001,0.0	0.001
3758	"ENSMUSG00000020974"	"Pole2"	chr12	-	69258996	69259817	69258996	69259045	69259760	69259817	3758	0,0,0,0	2,1,6,4	0,0,0,1	12,5,4,1	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.333	-0.083
3760	"ENSMUSG00000066952"	"Myo1h"	chr5	+	114499103	114499385	114499103	114499174	114499287	114499385	3760	0,0,0,0	1,0,1,1	0,6,0,0	1,10,2,3	261	149	1	1.0	0.0,NA,0.0,0.0	0.0,0.255,0.0,0.0	-0.064
3765	"ENSMUSG00000029580"	"Actb"	chr5	-	142890991	142891231	142890991	142891033	142891183	142891231	3765	1198,827,1308,1967	34,25,34,55	1038,3202,737,1167	10,68,11,24	298	149	0.00236317802859	0.11005657676	0.946,0.943,0.951,0.947	0.981,0.959,0.971,0.96	-0.021
3766	"ENSMUSG00000022443"	"Myh9"	chr15	-	77675247	77675979	77675247	77675346	77675915	77675979	3766	0,0,0,2	145,92,135,265	0,5,1,0	142,322,69,109	298	149	1	1.0	0.0,0.0,0.0,0.004	0.0,0.008,0.007,0.0	-0.003
