ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4916	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110432282	110432454	110488924	110489124	110414405	110414471	110510508	110510619	4916	72,59,65,52	533,361,406,397	35,112,23,43	384,957,217,300	298	298	0.0437353540929	0.466032461646	0.119,0.14,0.138,0.116	0.084,0.105,0.096,0.125	0.026
4917	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110488924	110489124	110510508	110510619	110432282	110432454	110512028	110512121	4917	116,96,88,105	266,155,165,169	67,208,45,69	140,426,101,125	298	259	0.395383492582	0.990779326185	0.275,0.35,0.317,0.351	0.294,0.298,0.279,0.324	0.024
4918	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110488924	110489124	110510508	110510619	110452171	110452386	110512028	110512121	4918	146,141,136,102	268,155,166,170	63,296,62,87	140,426,102,125	298	259	0.342553805148	0.951836514166	0.321,0.442,0.416,0.343	0.281,0.377,0.346,0.377	0.035
4919	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110510508	110510619	110512028	110512121	110488924	110489124	110512204	110512335	4919	514,344,394,382	224,187,237,181	380,934,215,294	152,498,81,135	259	241	0.20982026298	0.835755139853	0.681,0.631,0.607,0.663	0.699,0.636,0.712,0.67	-0.034
4920	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110512204	110512335	110517495	110517555	110488924	110489124	110519218	110519327	4920	0,0,1,0	168,134,138,114	0,1,0,0	101,324,92,103	279	208	1	1.0	0.0,0.0,0.005,0.0	0.0,0.002,0.0,0.0	0.001
4921	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110537129	110537202	110541178	110541295	110488924	110489124	110544534	110544602	4921	2,6,7,5	42,47,35,29	5,14,2,4	20,99,24,36	221	265	0.793763404531	1.0	0.054,0.133,0.193,0.171	0.231,0.145,0.091,0.118	-0.008
4922	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30263506	30263556	30263627	30263726	30263354	30263421	30263898	30264032	4922	84,66,60,79	265,198,241,199	56,210,40,49	138,572,117,104	198	247	0.118988415787	0.696820340216	0.283,0.294,0.237,0.331	0.336,0.314,0.299,0.37	-0.043
4923	"ENSMUSG00000003299"	"Mrpl4"	chr9	+	20918623	20918836	20918926	20919036	20918122	20918152	20919118	20919195	4923	2,0,1,1	548,477,511,524	2,1,2,2	418,1145,260,348	298	258	1	1.0	0.003,0.0,0.002,0.002	0.004,0.001,0.007,0.005	-0.003
4924	"ENSMUSG00000003299"	"Mrpl4"	chr9	+	20918623	20918836	20918926	20919036	20918122	20918240	20919118	20919173	4924	4,1,0,0	548,477,512,525	0,5,2,2	418,1144,259,347	298	258	1	1.0	0.006,0.002,0.0,0.0	0.0,0.004,0.007,0.005	-0.002
4925	"ENSMUSG00000003299"	"Mrpl4"	chr9	+	20918729	20918836	20918926	20919036	20918122	20918152	20919118	20919195	4925	4,3,1,0	548,477,511,524	2,5,4,2	418,1145,260,348	255	258	1	1.0	0.007,0.006,0.002,0.0	0.005,0.004,0.015,0.006	-0.004
4926	"ENSMUSG00000003299"	"Mrpl4"	chr9	+	20918729	20918836	20918926	20919036	20918122	20918240	20919118	20919195	4926	392,248,236,225	548,477,512,525	119,729,132,165	418,1144,259,347	255	258	0.373121231938	0.972839152666	0.42,0.345,0.318,0.302	0.224,0.392,0.34,0.325	0.026
4927	"ENSMUSG00000037523"	"Mavs"	chr2	+	131080655	131080830	131082234	131082412	131075982	131076047	131083799	131083969	4927	139,109,144,102	170,130,119,89	67,231,42,59	101,246,71,78	298	298	0.0631942317503	0.548057765267	0.45,0.456,0.548,0.534	0.399,0.484,0.372,0.431	0.076
4928	"ENSMUSG00000037523"	"Mavs"	chr2	+	131080655	131080830	131082234	131082412	131076024	131076275	131083799	131083969	4928	183,168,127,110	175,139,121,99	70,258,64,72	100,256,73,83	298	298	0.0540091072154	0.502950138825	0.511,0.547,0.512,0.526	0.412,0.502,0.467,0.465	0.063
4929	"ENSMUSG00000020903"	"Stx8"	chr11	+	67864058	67864097	67911731	67911824	67860597	67860697	68000102	68000204	4929	39,26,20,26	112,89,113,88	18,72,12,7	90,237,55,83	187	241	0.17720714504	0.796699686286	0.31,0.274,0.186,0.276	0.205,0.281,0.219,0.098	0.061
4930	"ENSMUSG00000020903"	"Stx8"	chr11	+	67902140	67902265	67911731	67911824	67860597	67860697	68000102	68000204	4930	0,2,5,0	112,89,113,88	0,1,2,0	90,237,55,83	273	241	1	1.0	0.0,0.019,0.038,0.0	0.0,0.004,0.031,0.0	0.005
4931	"ENSMUSG00000020903"	"Stx8"	chr11	+	67902140	67902265	67911731	67911824	67875388	67875499	68000102	68000204	4931	257,221,225,194	112,89,113,88	199,547,134,158	90,236,55,83	273	241	0.953916792618	1.0	0.669,0.687,0.637,0.661	0.661,0.672,0.683,0.627	0.003
4932	"ENSMUSG00000020903"	"Stx8"	chr11	+	67911731	67911824	68000102	68000204	67902140	67902265	68094531	68094596	4932	203,156,169,157	197,171,136,140	155,396,100,104	137,398,114,144	241	250	0.233045496985	0.859280476436	0.517,0.486,0.563,0.538	0.54,0.508,0.476,0.428	0.038
4933	"ENSMUSG00000018900"	"Slc22a5"	chr11	-	53766834	53766989	53774486	53774590	53765760	53765932	53781972	53782486	4933	78,74,41,46	83,57,60,61	20,179,22,42	43,145,30,36	252	298	0.928167375788	1.0	0.526,0.606,0.447,0.471	0.355,0.593,0.464,0.58	0.015
4934	"ENSMUSG00000056952"	"Tatdn2"	chr6	+	113684226	113684354	113686420	113686604	113680994	113681867	113687001	113687175	4934	145,166,182,145	189,161,205,142	91,321,81,113	96,317,99,97	276	298	0.496327124729	1.0	0.453,0.527,0.489,0.524	0.506,0.522,0.469,0.557	-0.015
4935	"ENSMUSG00000028970"	"Abcb1b"	chr5	+	8901456	8901613	8903428	8903626	8899511	8899652	8911423	8911630	4935	22,14,11,16	24,7,11,17	17,45,12,7	12,84,13,14	298	298	0.208984550206	0.834397774164	0.478,0.667,0.5,0.485	0.586,0.349,0.48,0.333	0.095
4936	"ENSMUSG00000028970"	"Abcb1b"	chr5	+	8901456	8901613	8911423	8911630	8899511	8899652	8914114	8914261	4936	22,14,11,16	29,20,22,25	16,46,12,7	13,67,21,9	298	298	0.564967835752	1.0	0.431,0.412,0.333,0.39	0.552,0.407,0.364,0.437	-0.049
4937	"ENSMUSG00000047921"	"Trappc9"	chr15	-	72914025	72914052	72922443	72922572	72903370	72903492	72924010	72924156	4937	169,156,146,144	12,10,9,14	98,405,86,79	7,11,6,1	277	175	0.00868946178203	0.227747990255	0.899,0.908,0.911,0.867	0.898,0.959,0.901,0.98	-0.038
4938	"ENSMUSG00000019792"	"Trmt11"	chr10	-	30467016	30467098	30470110	30470184	30466838	30466931	30473735	30473801	4938	22,24,12,29	22,26,22,23	17,49,14,12	31,66,20,18	222	230	0.190410788503	0.811402331839	0.509,0.489,0.361,0.566	0.362,0.435,0.42,0.409	0.075
4939	"ENSMUSG00000048264"	"Dip2c"	chr13	+	9656358	9656567	9658979	9659094	9654524	9654661	9660732	9660934	4939	152,141,176,130	77,63,67,69	94,335,67,87	48,166,39,45	298	263	0.383183906297	0.980281675176	0.635,0.664,0.699,0.624	0.633,0.64,0.603,0.63	0.029
4940	"ENSMUSG00000020803"	"Txndc17"	chr11	+	72099078	72099160	72099555	72099631	72098372	72098594	72100240	72100841	4940	405,236,260,274	447,370,423,402	191,732,141,207	279,1020,220,240	230	224	0.797609698369	1.0	0.469,0.383,0.374,0.399	0.4,0.411,0.384,0.457	-0.007
4941	"ENSMUSG00000031024"	"Dennd2b"	chr7	-	109155417	109156668	109169213	109169318	109152181	109152318	109216264	109216354	4941	23,6,2,10	72,45,43,44	14,24,6,5	58,121,32,39	253	298	0.850791395338	1.0	0.273,0.136,0.052,0.211	0.221,0.189,0.181,0.131	-0.012
4943	"ENSMUSG00000004364"	"Cul3"	chr1	-	80281796	80281910	80299501	80299647	80267798	80267959	80300575	80300773	4943	0,0,0,1	835,714,731,731	0,0,0,0	562,1639,392,501	294	262	1	1.0	0.0,0.0,0.0,0.001	0.0,0.0,0.0,0.0	0.0
4944	"ENSMUSG00000035401"	"Emsy"	chr7	-	98270597	98270747	98275672	98275927	98268505	98268676	98279337	98279614	4944	82,76,88,61	63,68,48,59	65,159,51,43	36,117,22,47	298	298	0.489895241879	1.0	0.566,0.528,0.647,0.508	0.644,0.576,0.699,0.478	-0.037
4945	"ENSMUSG00000035401"	"Emsy"	chr7	-	98290699	98290875	98295655	98295730	98286467	98286727	98297011	98297111	4945	37,32,35,20	54,48,56,59	20,53,24,17	38,128,20,24	223	298	0.730472660088	1.0	0.478,0.471,0.455,0.312	0.413,0.356,0.616,0.486	-0.039
4946	"ENSMUSG00000096054"	"Syne1"	chr10	-	5118686	5118878	5122887	5123061	5112333	5112465	5125721	5125916	4946	73,64,34,48	59,51,47,54	45,134,35,25	33,126,33,29	298	298	0.737677771476	1.0	0.553,0.557,0.42,0.471	0.577,0.515,0.515,0.463	-0.017
4947	"ENSMUSG00000096054"	"Syne1"	chr10	-	5247089	5247262	5248751	5249043	5243711	5244021	5251236	5251392	4947	10,6,11,10	14,13,25,15	1,16,2,5	6,28,13,7	298	298	0.335101563705	0.947429903229	0.417,0.316,0.306,0.4	0.143,0.364,0.133,0.417	0.096
4948	"ENSMUSG00000024293"	"Esco1"	chr18	-	10585977	10586041	10593745	10595875	10584247	10584362	10596338	10596441	4948	35,25,21,24	62,35,33,20	18,65,12,22	31,65,18,24	298	212	0.554445282946	1.0	0.287,0.337,0.312,0.461	0.292,0.416,0.322,0.395	-0.007
4949	"ENSMUSG00000024293"	"Esco1"	chr18	-	10588438	10588550	10593745	10595875	10585977	10586041	10596338	10596441	4949	35,25,21,25	37,51,39,41	18,65,14,22	31,112,15,24	298	260	0.716860245098	1.0	0.452,0.3,0.32,0.347	0.336,0.336,0.449,0.444	-0.036
4950	"ENSMUSG00000024293"	"Esco1"	chr18	-	10588438	10588550	10595675	10595875	10585977	10586041	10596338	10596441	4950	34,26,23,25	37,51,39,41	21,74,13,22	31,112,15,24	298	260	0.538230414158	1.0	0.445,0.308,0.34,0.347	0.371,0.366,0.431,0.444	-0.043
4951	"ENSMUSG00000026921"	"Egfl7"	chr2	+	26479341	26479458	26480391	26480507	26479056	26479181	26480668	26480764	4951	445,345,377,320	528,361,296,279	313,729,152,201	202,754,149,209	265	264	0.608027606532	1.0	0.456,0.488,0.559,0.533	0.607,0.491,0.504,0.489	-0.014
4952	"ENSMUSG00000031533"	"Mrps31"	chr8	+	22914362	22914436	22917763	22917907	22911325	22911466	22919196	22919681	4952	180,199,206,171	390,332,369,302	175,495,112,126	307,910,275,247	222	292	0.526409326827	1.0	0.378,0.441,0.423,0.427	0.428,0.417,0.349,0.402	0.018
4953	"ENSMUSG00000036513"	"Commd2"	chr3	-	57557462	57557636	57558111	57558194	57551769	57554297	57558842	57558920	4953	87,56,54,49	157,146,145,129	33,154,48,31	104,318,71,147	231	298	0.689915802187	1.0	0.417,0.331,0.325,0.329	0.29,0.385,0.466,0.214	0.012
4954	"ENSMUSG00000026017"	"Carf"	chr1	+	60167147	60167232	60171002	60171192	60165078	60165193	60175422	60175543	4954	27,18,17,5	24,19,28,25	11,37,6,6	16,41,8,17	233	298	0.867369983796	1.0	0.59,0.548,0.437,0.204	0.468,0.536,0.49,0.311	-0.007
4955	"ENSMUSG00000026017"	"Carf"	chr1	+	60171002	60171192	60175422	60175543	60167147	60167232	60178358	60178502	4955	39,37,36,24	10,18,11,15	13,54,15,12	14,36,12,7	298	269	0.0189214174152	0.316870781976	0.779,0.65,0.747,0.591	0.456,0.575,0.53,0.607	0.15
4956	"ENSMUSG00000026017"	"Carf"	chr1	+	60175422	60175543	60178358	60178502	60171002	60171192	60180493	60180727	4956	22,15,23,21	13,17,12,15	13,33,7,16	14,34,7,16	269	292	0.147345010681	0.749994181227	0.648,0.489,0.675,0.603	0.502,0.513,0.52,0.52	0.09
4957	"ENSMUSG00000026017"	"Carf"	chr1	+	60178358	60178502	60180493	60180727	60171002	60171192	60183152	60183315	4957	2,3,4,4	6,15,12,12	3,11,1,1	9,36,6,10	292	298	0.677114896601	1.0	0.254,0.17,0.254,0.254	0.254,0.238,0.145,0.093	0.051
4958	"ENSMUSG00000026017"	"Carf"	chr1	+	60178358	60178502	60180493	60180727	60175422	60175543	60183152	60183315	4958	10,22,15,17	6,15,13,11	15,41,13,10	9,36,5,10	292	298	0.939350895732	1.0	0.63,0.599,0.541,0.612	0.63,0.538,0.726,0.505	-0.004
4959	"ENSMUSG00000042423"	"Fbrs"	chr7	+	127080038	127080074	127080160	127080190	127079107	127079287	127081954	127082003	4959	10,11,7,8	7,3,11,12	6,22,0,6	2,31,2,3	184	178	0.893485608237	1.0	0.58,0.78,0.381,0.392	0.744,0.407,0.0,0.659	0.081
4960	"ENSMUSG00000055322"	"Tns1"	chr1	-	73958812	73958890	73959665	73959755	73957156	73957228	73960116	73960248	4960	1,1,3,1	734,762,787,688	4,2,0,1	545,1752,394,418	238	226	1	1.0	0.001,0.001,0.004,0.001	0.007,0.001,0.0,0.002	-0.001
4961	"ENSMUSG00000055322"	"Tns1"	chr1	-	73958812	73958890	73959665	73959758	73957156	73957228	73960116	73960248	4961	1739,1537,1629,1350	734,762,787,688	1122,3721,764,839	545,1752,394,418	241	226	0.706047521452	1.0	0.69,0.654,0.66,0.648	0.659,0.666,0.645,0.653	0.007
4962	"ENSMUSG00000055322"	"Tns1"	chr1	-	73975056	73975095	73975490	73975514	73967070	73967269	73976383	73976476	4962	6,6,7,5	906,668,659,531	3,21,6,4	383,1745,360,494	172	187	0.782144699134	1.0	0.007,0.01,0.011,0.01	0.008,0.013,0.018,0.009	-0.002
4963	"ENSMUSG00000055322"	"Tns1"	chr1	-	73981068	73981265	73991579	73993109	73976383	73976476	74020072	74020189	4963	1001,962,1011,765	3,3,2,2	780,2243,523,567	0,0,2,0	298	298	1	1.0	0.997,0.997,0.998,0.997	1.0,1.0,0.996,1.0	-0.002
4964	"ENSMUSG00000055322"	"Tns1"	chr1	-	74032321	74032372	74034359	74034531	74031258	74031381	74036207	74036263	4964	2,1,4,4	264,241,269,204	2,4,0,3	198,569,123,147	298	199	1	1.0	0.005,0.003,0.01,0.013	0.007,0.005,0.0,0.013	0.001
4965	"ENSMUSG00000055322"	"Tns1"	chr1	-	74032321	74032372	74034359	74034540	74031258	74031381	74036207	74036263	4965	1267,1185,1342,1033	264,241,269,204	901,2834,584,669	198,569,123,147	298	199	0.630785628359	1.0	0.762,0.767,0.769,0.772	0.752,0.769,0.76,0.752	0.009
4966	"ENSMUSG00000055322"	"Tns1"	chr1	-	74034359	74034540	74036207	74036263	74032321	74032372	74041445	74041496	4966	347,290,307,228	1097,964,1016,795	198,653,141,160	863,2305,528,620	204	298	0.0890268416758	0.635251400579	0.316,0.305,0.306,0.295	0.251,0.293,0.281,0.274	0.031
4967	"ENSMUSG00000055322"	"Tns1"	chr1	-	74036207	74036263	74041445	74041496	74034359	74034540	74042675	74042717	4967	255,188,247,172	614,562,647,524	110,471,90,113	459,1386,280,335	199	204	0.080693358199	0.60566608348	0.299,0.255,0.281,0.252	0.197,0.258,0.248,0.257	0.032
4968	"ENSMUSG00000055322"	"Tns1"	chr1	-	74041445	74041496	74042675	74042717	74036207	74036263	74055303	74055345	4968	242,162,177,137	338,291,342,259	107,372,74,109	224,745,135,162	190	199	0.430191059108	1.0	0.429,0.368,0.352,0.357	0.333,0.343,0.365,0.413	0.013
4969	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73936683	73936830	73938059	73938114	73933162	73933285	73938768	73938899	4969	260,215,238,172	179,138,184,94	167,580,97,148	88,346,59,91	295	203	0.228028950164	0.857178229532	0.5,0.517,0.471,0.557	0.566,0.536,0.531,0.528	-0.029
4970	"ENSMUSG00000040423"	"Rc3h1"	chr1	+	160786970	160787123	160789840	160790054	160783384	160783549	160791048	160791139	4970	30,50,52,39	43,40,38,51	34,71,17,24	32,80,17,23	298	298	0.958045747057	1.0	0.411,0.556,0.578,0.433	0.515,0.47,0.5,0.511	-0.005
4971	"ENSMUSG00000040423"	"Rc3h1"	chr1	+	160789840	160790054	160791048	160791139	160786970	160787123	160791277	160791410	4971	84,60,64,59	53,28,34,30	48,131,33,44	40,90,27,25	298	239	0.0866862514934	0.628862315521	0.56,0.632,0.602,0.612	0.49,0.539,0.495,0.585	0.074
4972	"ENSMUSG00000041669"	"Prima1"	chr12	-	103168907	103169037	103201844	103201980	103163166	103163610	103207598	103207721	4972	0,1,0,4	0,0,0,0	0,1,0,0	0,1,0,1	284	278	1	1.0	NA,1.0,NA,1.0	NA,0.495,NA,0.0	0.752
4973	"ENSMUSG00000022340"	"Sybu"	chr15	-	44546743	44546846	44582183	44582381	44540930	44541134	44609641	44609858	4973	8,7,12,6	28,23,26,31	4,22,2,8	21,60,12,12	298	251	0.878665839051	1.0	0.194,0.204,0.28,0.14	0.138,0.236,0.123,0.36	-0.01
4974	"ENSMUSG00000032194"	"Kank2"	chr9	-	21685828	21686048	21686996	21687084	21684040	21684183	21690996	21691233	4974	124,61,61,45	252,193,172,154	31,191,38,68	108,416,85,131	236	298	0.26767259785	0.889315398552	0.383,0.285,0.309,0.27	0.266,0.367,0.361,0.396	-0.036
4975	"ENSMUSG00000062762"	"Ei24"	chr9	-	36697778	36697845	36699488	36699549	36696828	36696948	36701075	36701221	4975	216,220,193,188	3,0,0,0	146,388,106,123	0,3,0,0	209	215	1	1.0	0.987,1.0,1.0,1.0	1.0,0.993,1.0,1.0	-0.001
4976	"ENSMUSG00000062762"	"Ei24"	chr9	-	36699488	36699549	36701075	36701221	36694028	36694140	36704535	36704645	4976	276,205,189,149	0,1,0,0	155,500,119,109	0,0,0,0	294	209	1	1.0	1.0,0.993,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
4977	"ENSMUSG00000062762"	"Ei24"	chr9	-	36699488	36699549	36701075	36701221	36697778	36697845	36704535	36704645	4977	278,205,190,149	165,154,172,117	155,500,119,109	167,329,99,105	294	209	0.288446329833	0.90926340636	0.545,0.486,0.44,0.475	0.398,0.519,0.461,0.425	0.036
4978	"ENSMUSG00000060771"	"Tsga10"	chr1	-	37850052	37850108	37854612	37854767	37840800	37840986	37858605	37858721	4978	2,7,2,0	1,0,1,0	4,8,5,1	0,0,0,1	298	204	1	1.0	0.578,1.0,0.578,NA	1.0,1.0,1.0,0.406	-0.133
4979	"ENSMUSG00000037443"	"Cep85"	chr4	-	133881573	133881707	133882987	133883682	133881119	133881237	133894599	133894752	4979	18,17,27,23	138,116,154,149	16,52,14,17	107,307,54,78	298	282	0.292004538363	0.912557113746	0.11,0.122,0.142,0.127	0.124,0.138,0.197,0.171	-0.032
4980	"ENSMUSG00000037443"	"Cep85"	chr4	-	133882987	133883682	133894599	133894752	133881573	133881707	133900123	133900191	4980	26,15,19,23	137,84,117,82	22,50,15,18	96,292,64,76	298	298	0.872519443927	1.0	0.16,0.152,0.14,0.219	0.186,0.146,0.19,0.191	-0.011
4981	"ENSMUSG00000025409"	"Mbd6"	chr10	-	127119260	127119313	127119394	127119808	127118893	127118957	127119911	127120081	4981	28,19,14,7	34,13,12,14	6,58,2,12	4,52,9,16	298	201	0.700273617675	1.0	0.357,0.496,0.44,0.252	0.503,0.429,0.13,0.336	0.037
4983	"ENSMUSG00000049502"	"Dtx3l"	chr16	-	35751742	35751960	35752645	35754169	35746880	35749738	35756746	35756997	4983	29,24,38,28	98,62,53,62	34,81,16,12	62,147,14,21	298	298	0.133708979791	0.720758067997	0.228,0.279,0.418,0.311	0.354,0.355,0.533,0.364	-0.092
4984	"ENSMUSG00000049502"	"Dtx3l"	chr16	-	35752645	35754169	35756746	35756997	35746880	35749738	35759063	35759521	4984	49,32,17,25	0,0,1,1	15,65,17,31	0,0,0,1	298	298	1	1.0	1.0,1.0,0.944,0.962	1.0,1.0,1.0,0.969	-0.016
4985	"ENSMUSG00000049502"	"Dtx3l"	chr16	-	35752645	35754169	35756746	35756997	35751742	35751960	35759063	35759521	4985	47,32,17,25	79,37,48,35	16,64,17,31	43,103,18,30	298	298	0.662206218106	1.0	0.373,0.464,0.262,0.417	0.271,0.383,0.486,0.508	-0.033
4988	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89128264	89128417	89128640	89128751	89127458	89127536	89128833	89128941	4988	8,6,4,3	25,23,17,13	5,16,5,2	11,62,6,15	298	259	0.691451974238	1.0	0.218,0.185,0.17,0.167	0.283,0.183,0.42,0.104	-0.062
4989	"ENSMUSG00000031753"	"Cog4"	chr8	+	111576499	111576582	111577967	111578082	111573682	111573841	111578917	111579092	4989	156,116,144,137	291,236,261,215	101,262,63,64	241,597,141,137	231	263	0.0327809760411	0.402790820921	0.379,0.359,0.386,0.42	0.323,0.333,0.337,0.347	0.051
4990	"ENSMUSG00000031753"	"Cog4"	chr8	+	111594833	111594999	111600777	111600840	111593192	111593359	111605637	111605754	4990	248,247,216,208	152,116,102,130	184,478,127,133	98,324,57,78	298	211	0.598781213735	1.0	0.536,0.601,0.6,0.531	0.571,0.511,0.612,0.547	0.007
4991	"ENSMUSG00000031753"	"Cog4"	chr8	+	111594885	111594999	111600777	111600840	111593192	111593359	111605637	111605754	4991	0,0,0,1	152,116,102,130	0,2,0,0	98,324,57,78	262	211	1	1.0	0.0,0.0,0.0,0.006	0.0,0.005,0.0,0.0	0.0
4992	"ENSMUSG00000031753"	"Cog4"	chr8	+	111600777	111600840	111605637	111605754	111594833	111594999	111606264	111606357	4992	172,112,136,144	307,234,272,297	107,251,65,72	303,571,157,177	211	265	0.0312153450672	0.393793389244	0.413,0.375,0.386,0.378	0.307,0.356,0.342,0.338	0.052
4993	"ENSMUSG00000070871"	"Ccnyl1"	chr1	+	64747536	64747637	64750576	64750612	64741504	64741539	64752269	64752321	4993	43,28,40,24	19,15,8,11	27,56,21,15	5,24,9,5	249	184	0.676705353073	1.0	0.626,0.58,0.787,0.617	0.8,0.633,0.633,0.689	-0.036
4994	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5767689	5770435	5770713	5770754	5767066	5767224	5770836	5770905	4994	242,300,213,224	165,164,130,96	165,509,107,135	76,365,87,107	189	298	0.109146547774	0.677622442281	0.698,0.743,0.721,0.786	0.774,0.687,0.66,0.665	0.04
4995	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5769975	5770435	5770713	5770754	5767066	5767224	5770836	5770905	4995	242,300,213,224	5,2,2,6	165,509,107,135	1,3,0,4	189	298	1	1.0	0.987,0.996,0.994,0.983	0.996,0.996,1.0,0.982	-0.003
4996	"ENSMUSG00000024937"	"Ehbp1l1"	chr19	-	5770212	5770435	5770713	5770754	5767066	5767224	5770836	5770905	4996	242,300,213,224	7,4,5,12	165,509,107,135	4,12,6,0	189	298	0.510738932016	1.0	0.982,0.992,0.985,0.967	0.985,0.985,0.966,1.0	-0.002
4998	"ENSMUSG00000049044"	"Rapgef4"	chr2	+	71971496	71971516	72004766	72004820	71967585	71967658	72005145	72005252	4998	6,10,9,10	70,32,34,46	5,29,2,7	44,81,28,44	168	202	0.920914959532	1.0	0.093,0.273,0.241,0.207	0.12,0.301,0.079,0.161	0.038
4999	"ENSMUSG00000031922"	"Cep57"	chr9	-	13721922	13722158	13723928	13724006	13721155	13721300	13724705	13724816	4999	7,23,9,9	64,69,64,54	12,25,2,5	56,135,43,44	226	298	0.437194286182	1.0	0.126,0.305,0.156,0.18	0.22,0.196,0.058,0.13	0.041
5000	"ENSMUSG00000047879"	"Usp14"	chr18	-	10017990	10018095	10022817	10022850	10016540	10016644	10024533	10024679	5000	106,116,77,119	234,227,226,209	69,284,64,66	209,420,134,163	181	253	0.953632404703	1.0	0.388,0.417,0.323,0.443	0.316,0.486,0.4,0.361	0.002
5001	"ENSMUSG00000047879"	"Usp14"	chr18	-	10022817	10022850	10024533	10024679	10017990	10018095	10029912	10030081	5001	268,170,178,179	84,77,58,72	89,439,90,107	74,170,51,54	294	181	0.0158973589903	0.292025611607	0.663,0.576,0.654,0.605	0.425,0.614,0.521,0.55	0.097
5002	"ENSMUSG00000029447"	"Cct6a"	chr5	+	129873810	129873913	129874423	129874496	129872181	129872315	129874588	129875212	5002	366,328,280,240	337,319,321,263	219,696,143,209	199,732,171,177	251	221	0.736737268413	1.0	0.489,0.475,0.434,0.446	0.492,0.456,0.424,0.51	-0.01
5003	"ENSMUSG00000020268"	"Lyrm7"	chr11	-	54741170	54741241	54744052	54744125	54729184	54732028	54751377	54751738	5003	9,1,6,5	0,2,0,2	8,10,5,4	0,3,0,0	221	219	0.448522359009	1.0	1.0,0.331,1.0,0.712	1.0,0.768,1.0,1.0	-0.181
5004	"ENSMUSG00000040548"	"Tex2"	chr11	-	106410707	106410840	106420087	106420187	106404412	106404538	106424696	106424843	5004	114,124,106,80	139,122,105,125	83,177,44,69	112,296,52,68	248	281	0.354810550586	0.959346330619	0.482,0.535,0.534,0.42	0.456,0.404,0.489,0.535	0.022
5005	"ENSMUSG00000040548"	"Tex2"	chr11	-	106420087	106420187	106424696	106424843	106404412	106404538	106434997	106435245	5005	125,106,92,85	0,1,0,4	55,184,48,61	1,1,0,2	295	248	1	1.0	1.0,0.989,1.0,0.947	0.979,0.994,1.0,0.962	0.0
5006	"ENSMUSG00000040548"	"Tex2"	chr11	-	106420087	106420187	106424696	106424843	106410707	106410840	106434997	106435245	5006	126,109,92,84	130,120,99,86	56,188,50,62	86,156,59,67	295	248	0.81497113539	1.0	0.449,0.433,0.439,0.451	0.354,0.503,0.416,0.438	0.015
5007	"ENSMUSG00000032725"	"Folr2"	chr7	-	101490018	101490204	101492874	101493031	101489797	101489933	101494410	101494524	5007	63,58,73,45	79,53,62,59	52,217,47,51	67,196,58,66	298	298	0.78371271588	1.0	0.444,0.523,0.541,0.433	0.437,0.525,0.448,0.436	0.024
5008	"ENSMUSG00000032725"	"Folr2"	chr7	-	101490018	101490204	101492874	101493027	101489797	101489933	101494410	101494538	5008	15,14,14,11	79,53,62,59	6,52,1,11	67,196,58,66	298	298	0.171676861634	0.791046267329	0.16,0.209,0.184,0.157	0.082,0.21,0.017,0.143	0.065
5009	"ENSMUSG00000033991"	"Skic3"	chr13	+	76271560	76271662	76272879	76273019	76270753	76270894	76275084	76275171	5009	18,15,13,16	43,41,33,38	13,23,13,11	33,71,19,30	250	288	0.92263295985	1.0	0.325,0.296,0.312,0.327	0.312,0.272,0.441,0.297	-0.016
5010	"ENSMUSG00000050856"	"Atp5k"	chr5	-	108581596	108581695	108581891	108581946	108581109	108581203	108582191	108582314	5010	302,149,160,179	2460,2123,1956,2038	226,763,171,274	1708,5648,1374,1499	203	247	1.19973723733e-07	5.57020860189e-05	0.13,0.079,0.091,0.097	0.139,0.141,0.132,0.182	-0.049
5011	"ENSMUSG00000025609"	"Mkln1"	chr6	+	31409873	31410066	31426430	31426508	31375669	31375889	31428453	31428519	5011	2,0,0,0	187,137,187,143	0,0,0,0	163,475,112,122	298	226	1	1.0	0.008,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.002
5012	"ENSMUSG00000002602"	"Axl"	chr7	-	25472523	25472550	25472767	25472918	25470057	25470190	25473939	25474150	5012	32,17,1,5	23,17,5,15	3,39,7,9	2,35,13,12	298	175	0.654656642637	1.0	0.45,0.37,0.105,0.164	0.468,0.396,0.24,0.306	-0.08
